customer_unique_id,customer_state,revenue,on_time_deliveries,CustomerType
3ca364ff88dc112d45daa31211480103,SP,95.0,1,One-Time
3ca48325f730fe5c46d32ac8dbe7c7c5,BA,0.0,1,One-Time
3ca5a15e04ae31d6e672d677f3fbea9a,PR,119.99,1,One-Time
3ca6405c95cbb86f2d01dfa86d5ae5b9,SP,28.49,1,One-Time
3ca7d69a2018e87e4c6a172356af2a72,RJ,229.9,1,One-Time
3ca90669af3842a95b1c16b897791a88,SP,438.0,2,One-Time
3ca96e38cb86ffb16e86afebcd43d40a,BA,158.0,1,One-Time
3cae34a5904516a06e100af9024617e7,SP,29.9,1,One-Time
3cb0a02ec42f3c3850e396077ace0c8f,SC,65.8,2,One-Time
3cb1a804f7cc425c2aff507f1359ee33,MG,0.0,1,One-Time
3cb299a034806c72f41c926e8231ff90,SP,49.9,1,One-Time
3cb378725c35b2af380dd6607e75b845,PR,49.0,1,One-Time
3cb378e234a3ccc64f737a6bc4cad150,MG,146.01,1,One-Time
3cb5b3b2f475ded80173ef2d4f4fde3e,RJ,34.89,1,One-Time
3cb7760625ccc233fab4e975e0a9c5c1,SP,119.9,1,One-Time
3cba28f7a08ec8dc693cbdc33538de13,RS,84.99,1,One-Time
3cba4ab951d8cbc4e3d814ac1d7d6402,RJ,110.0,1,One-Time
3cba8ffcf762c735844f0cb07b0a0802,DF,229.9,1,One-Time
3cbacdbffb7e892903f284940f52e122,RS,0.0,1,One-Time
3cbbf71ad036830bcf5a19075b9d2ce4,RO,35.0,1,One-Time
3cbe4dacbf014deb61bf6a4b2b7e24ab,MG,52.0,2,One-Time
3cbe83af0cacebaba139458a9207da34,MG,173.25,1,One-Time
3cc0991ba7c8be09d9f63a8526e52bb2,SP,129.9,1,One-Time
3cc17798f7ea0f6d88c1088cbe2500ba,SP,0.0,1,One-Time
3cc308c68d26ccb8ee8c4e67e49aac3a,RJ,69.0,1,One-Time
3cc394031cbfbeba2c1fcbfde8994b90,MG,99.97,1,One-Time
3cc4abcf6c4d8a077b3c110ac04eb272,PR,0.0,1,One-Time
3cc4acd6cfe6acb5f129a560961f2ef6,SP,180.0,1,One-Time
3cc6f2e1b9199837fabb35ff4bf24884,RS,139.99,1,One-Time
3cc7b3b67ab1db1f14ff7eb7ad6f1ed1,RJ,139.8,2,One-Time
3cc893cf5b4d65901081b898cc87d4b0,MG,145.9,1,One-Time
3cc8e80baa86a7befe2b24568cd0faf0,RS,0.0,1,One-Time
3cc9db37d3df6c5b00e68a8f28d76f71,MG,41.86,2,One-Time
3cc9ea3ffe189981b9a8b2b92b99271b,SP,49.0,1,One-Time
3cca48546f28433a39a3f3793fc5e0b8,BA,129.99,1,One-Time
3ccb1a26207a1de610b8033973002a61,SP,19.49,1,One-Time
3ccc59a10bd8a1eb4613a41f34aeef5b,RJ,0.0,1,One-Time
3ccd408859ed809be5a4b53623a4eb2c,RS,47.9,1,One-Time
3ccd49b60a16bd5c9572b8c84adf09da,RS,139.9,1,One-Time
3ccd53395855932e15e05b77cfb60947,SC,22.9,1,One-Time
3ccdb773109127443b9c9a88d6639ee2,RJ,104.0,1,One-Time
3cce9681c3698ccc970bef57aa7b2af4,SP,0.0,1,One-Time
3ccf77411e7d3ec58a58a518c82ed2f0,SP,19.9,0,One-Time
3cd16a72f707d4969180be6761107d6e,SP,147.0,3,One-Time
3cd1ada8a065a2108392c7ebf3f9342a,MG,42.9,1,One-Time
3cd1ebd71e3753cd8f8ec421ae02502e,BA,17.99,0,One-Time
3cd20f67e0aaf8d82bfa52696dbb9223,SP,89.9,1,One-Time
3cd241f544a033a3c85c8d1adb44d105,SP,88.9,1,One-Time
3cd3127e3533fe632e21af1862a51c7b,RJ,37.47,0,One-Time
3cd4207d6ce944798257ac5953640a40,RJ,139.99,1,Repeat
3cd5784d754d85366c325e26b966e091,SP,12.3,1,One-Time
3cd7008d6897af25059399ccad52c76b,GO,138.0,1,One-Time
3cd77f358fcbe4116c33ac9875f27705,RS,0.0,1,One-Time
3cd80edbe9aa268593282e5d0143fa86,SP,180.0,1,One-Time
3cd86c600cc096464ad1f49a47dcf59c,MG,58.0,2,One-Time
3cd897e12575867979341f66f72f9232,SP,24.9,0,One-Time
3cd8a4523dd9a286b3d3d6ab7d7f6f16,RJ,104.9,1,One-Time
3cda1f8a48d2aa40cb74f315149c7625,ES,279.99,1,One-Time
3cdadaf84a996b3f07ccfcf9796f1dfd,BA,1899.0,1,One-Time
3cdb33be843c8a89687a70a43deeb1a7,SP,54.4,1,One-Time
3cdb6421f2746df350ad91db329028c6,SC,148.0,1,One-Time
3cdb97c7026f8956cc2211db2b19f270,SP,89.99,1,One-Time
3cde4b009a25beebc485cf2059ddc991,MS,19.9,0,One-Time
3cde7b9c219893b4f0ddf18055ab5db1,MA,79.99,1,One-Time
3cde83f9790d8033b4a0ac7e7202f5c6,RJ,0.0,1,One-Time
3cdf85343de9512ef29d07a8c46a3ef0,PR,49.0,1,One-Time
3ce0ecf5bbde20efc273b95389c3def3,MG,79.27,1,One-Time
3ce1f073f23064622d54167bd161f9a8,RS,23.0,1,One-Time
3ce1fa9f478cac95922954b388345677,MG,149.9,1,One-Time
3ce412c6d79c960f45241e8a1622082d,SP,168.9,1,One-Time
3ceb582dc344de277d7714a4a4691657,PB,53.99,1,One-Time
3cebc638abdd92da9c304b8250bdcc7c,AL,0.0,1,One-Time
3cecceee75f96f732a6f33e835f03789,RS,65.0,1,One-Time
3cedce8d574ecec6c8043a8cf200d19d,MA,66.99,1,One-Time
3cee7e0d2a01adbd2c195350268efcd1,PA,0.0,1,One-Time
3ceefb2177a2cf047e2b49ecac09800d,SP,69.9,1,One-Time
3cf14101fc0207e827130e8fdfc0da25,SP,72.0,1,One-Time
3cf2a3ab991db5237c12edb31243bdb1,MG,57.0,1,One-Time
3cf33b6177767b9488f1abc46baab374,SP,79.9,1,One-Time
3cf33c394bf39b538eacf3d4ce394b74,PR,215.97,2,One-Time
3cf46afc066aa5bb5235f80619224056,MA,55.0,1,One-Time
3cfb64438dca81224571761388af351c,SP,199.9,0,One-Time
3cfdd33d92755c126d18b52958e96c62,SP,59.0,1,One-Time
3cff0a374f4e71bcf965f794a25a461b,CE,69.99,1,One-Time
3d0069224545e8fb3b67f447e5a3d43e,SP,95.75999999999999,2,One-Time
3d0095ba9d5975bc3874d1cb87579027,PA,276.0,1,One-Time
3d01523c62122408343bc08a31ddb1b4,GO,45.0,1,One-Time
3d016daf5e02a4aa9ae1d72a3224106e,SC,59.99,1,One-Time
3d057e2134a816aa1fda7ed50aa73843,RJ,668.0,1,One-Time
3d05f072d3052a4bb5adc28fab02ec4d,PR,299.9,1,One-Time
3d07310ffa7a51e9f8249ad383e3e425,BA,160.0,1,One-Time
3d073c09a5177fc7034412eb4e44870a,RJ,179.39999999999998,3,One-Time
3d074e025564ddf1f59c4535a2170463,SP,79.61,1,One-Time
3d0a011c5b53a6ce43496c80c269bd0f,SP,113.0,1,One-Time
3d0a330980e19020b32ea78c631f2c60,BA,59.9,1,One-Time
3d0a9404e95ba394aa1684983c3451e4,RJ,0.0,1,One-Time
3d0d76f399043498a5d188136c389b51,SP,0.0,2,One-Time
3d0daef0dee218b1d11cb7972bf6a445,RS,97.0,1,One-Time
3d0f70584f6d968a0766ef766f7fa4c6,MG,359.98,2,One-Time
3d109b4337346a4d8086f1597208f3be,SP,0.0,1,One-Time
3d11fb723aac294664e021ddfb5485e4,PE,0.0,1,One-Time
3d12cbf2830e8c12bc10ea45dd9eac28,SP,109.9,1,One-Time
3d137ee6aef24bc7aa2d3cd0e083ce9c,SP,69.9,1,One-Time
3d160806c25854c391cbd9124185b45c,SP,56.99,1,One-Time
3d16152c514410c047904cd433439892,AL,1597.35,1,One-Time
3d1618798485936a36de0909d136582b,PR,69.9,1,One-Time
3d16d54112c57c93d5bfaf6b395b3f0f,MG,1640.6999999999998,3,One-Time
3d17b748f8eed69a279e77fa3c10b20b,RN,0.0,1,One-Time
3d17d6f9493bde24f4573ae73a4fc15a,MA,113.98,2,One-Time
3d18156a1dff6d57e215431e45574371,SP,0.0,1,One-Time
3d1a4de14cf22cdd33d99140e82f1587,PR,0.0,1,One-Time
3d1a76622ec022c19f773e757122968b,SP,48.49,1,One-Time
3d1b3afea75cda0162624725b2f53148,MG,0.0,1,One-Time
3d1cd211ba069a73ccc4d17dcc8e5786,SP,47.5,1,One-Time
3d1ceb242379c21d0a4f11b19989a49f,SP,349.9,1,One-Time
3d1d4c2d55117aced1b69276d407085b,SP,0.0,1,One-Time
3d1d587a1f4c96dcc056a2a708bcadc5,SP,132.9,1,One-Time
3d1ebae4e6b553141e99a3fa5c3f21fc,SP,14.9,1,One-Time
3d1f69f6030be428fd465966baebe76e,MG,0.0,1,One-Time
3d20a13d607d958cc3658ef2d4f0bbda,SC,59.0,1,One-Time
3d20f9eb3b573ac7c42e3888c339467f,SP,865.9,1,One-Time
3d24e3b38baf2b68aba8ebe04292c776,SP,85.0,1,One-Time
3d24f8153934396ca881e3124da2dfff,SP,83.8,1,One-Time
3d2555c2e4253c01ed592b57b96adc54,SC,19.0,1,One-Time
3d25ab6dc38dc1a65011ef99b4c0a8c8,MG,0.0,1,One-Time
3d27ae84bc19705dcdbaed05a18184b5,RS,72.75,1,One-Time
3d27c1531b803fa53d84ad3f26eb281c,MG,22.99,1,One-Time
3d28106fbbe7a712698980d5576a0eef,SP,79.98,2,One-Time
3d286c8d1103ceb489815f4b99e47a10,SP,39.9,1,One-Time
3d2906056c2f9ba0c2c955474fb6854f,SP,36.9,1,One-Time
3d29ce2273f63b9b234452606791b855,SP,33.0,1,One-Time
3d2af73eb54f22fa880d1523e4b9a6c7,MG,87.97,1,One-Time
3d2b62a896340357f4cbbe6fb804b4ab,PE,0.0,1,One-Time
3d2d09fe310f1b703931eea340fd67b6,RJ,276.0,2,One-Time
3d2e970e4f58adf9d533c5e1ef45a71f,PR,49.77,1,One-Time
3d2ef5f086d6689fb4d917d3ce727fe7,SP,54.0,1,One-Time
3d304df5973262bf91bd0d197571e4b9,RJ,101.4,1,One-Time
3d310b892437fdb1d91d71bc86fb8320,SP,35.9,0,One-Time
3d3162c248f84fc1ef4636b83bf097fe,MG,254.9,1,One-Time
3d324ba7a5056f4509b6becdc19b4874,RS,117.0,1,One-Time
3d33fa7b80bba2f0a706b7b141485add,SP,49.0,1,One-Time
3d364a7768fae99678635c4370295d20,RJ,259.9,1,One-Time
3d364b0af6346c8e1d387b86d9d4a30f,RJ,15.9,1,One-Time
3d384508dcdfe0542bd9458a84038ff2,SP,119.0,1,One-Time
3d39a9d77c73f1e6b8c49b3dc5c956cc,SP,32.9,1,One-Time
3d3a1c1da33b0c79f31d7600af34c267,SP,199.9,1,One-Time
3d3b321ab293296bc1ad4752ddbb0767,RJ,259.99,1,One-Time
3d3c3a765dbc79acc71ff6c96543b1f7,DF,589.0,1,One-Time
3d3dd5604a8b84d529d843c49581ad2d,RS,88.0,1,One-Time
3d3f27c4aa64dd989e18391f0ef71412,SP,52.0,1,One-Time
3d4015fed8ac5f65a2db7c929ac7a80a,DF,49.99,0,One-Time
3d4247241ef4c649b821eb1f81ede8bd,SP,64.8,1,One-Time
3d42778c5622056bc1891cd69d92f7ae,SP,24.9,1,One-Time
3d433abeedeb4e376bd2fa4b840df0a0,RS,0.0,0,One-Time
3d444ce347d25d73767e73aad4ef72d2,RS,79.9,1,One-Time
3d46f3720b481bf721544699010b97fd,SP,157.8,2,One-Time
3d470cf44ec101a9ae26d7388f167091,SP,329.9,1,One-Time
3d4972f65eac6d5222ab30423b782407,SP,150.0,1,One-Time
3d49f4455a3947c8dd7e972b3ad8cb76,SP,144.9,1,One-Time
3d49f761e44ebebcb158842823225597,PR,0.0,1,One-Time
3d4b54eda0c3dfae1e33310bd096c12a,SP,59.55,1,One-Time
3d4cd13fd525234c1c4a2304fbe769e0,SP,0.0,1,One-Time
3d4ec1f3f781e8244b18998a4cc86212,SP,0.0,1,One-Time
3d4f12dece1264e5d6321f1b7f003336,SP,28.82,2,Repeat
3d4f152e32102012b2b433492ded9586,PR,15.33,1,One-Time
3d4f5775641f5f67a8874c01e797109f,RS,64.9,1,One-Time
3d4f7632205878799d358053cb53473b,SP,119.9,1,One-Time
3d50a44231c2a153219cef76ee3e445d,RJ,178.68,0,Repeat
3d524cae0ddfe0e918f39e7e8ab49e8b,SP,122.99,1,One-Time
3d528b069707b3464a19fd937fc9f06c,GO,34.19,1,One-Time
3d52e015c275261a0cc442f8957bd2ac,CE,179.2,1,One-Time
3d540559ce0677a17f45eab0cb113c8d,PB,1283.64,0,One-Time
3d544f3317528a3792f01bc1edb9bb52,MG,130.0,1,One-Time
3d54514627343e42a4e59c88d68df5f9,PR,0.0,1,One-Time
3d54e4ff73894ca933fce16491b6af27,MG,149.7,3,One-Time
3d5828dbc0f8025a48f9ebf72b223919,MG,0.0,1,One-Time
3d58c3e6c1f21786fbe8e641f355792a,RS,0.0,1,One-Time
3d5a1ae3fd2ad64a913c89f749733291,RJ,349.9,1,One-Time
3d5abcd270843a521e72506481816dbf,RS,370.47,1,One-Time
3d5af65316fc29ef1244b3e8fc395e0a,SC,0.0,1,One-Time
3d5b76ce0c6b5203d456ab17d99db675,RJ,0.0,1,One-Time
3d5d9a19c67d0db460c1163324f3e37f,SP,0.0,1,One-Time
3d5e14abd47ad7ae589af619b8d2489e,RS,59.9,1,One-Time
3d5ee12ffbcb44147038950c94c9e78d,GO,72.99,1,One-Time
3d5efc786ec6e6f3c748510e8d937473,SP,109.9,1,One-Time
3d5fe73f9b69a86cd2a719a049e42da2,SP,750.0,1,One-Time
3d5ff67987bbd3820ca1cf5e7a468131,PR,359.4,6,One-Time
3d60317a015d799b113f98ee908fd655,SC,39.0,1,One-Time
3d6042d877fddc23b9d57ed6669a5b8c,SP,129.0,1,One-Time
3d60952351a48ae05804341ab1e3f7fa,SP,1997.0,1,One-Time
3d6400baed85391c0db4ab9ff1ef95dd,BA,24.9,1,One-Time
3d66092b77465cef9b5ee637b2c0d8c7,SP,15.75,1,One-Time
3d6629d2cb2da72cc86c811071f50ddd,MG,79.5,1,One-Time
3d67ed0af2f29e42ef682bd999ffe3e1,SP,0.0,1,One-Time
3d684e372547bcaf7ee40953248d17ac,RJ,40.5,1,One-Time
3d685f44a510ff2a42d9c8daefe9610c,PR,45.0,1,One-Time
3d6a13a1aa18fe9eb1ca966388a67ce8,PR,0.0,1,One-Time
3d6c40bcf2b4cd41e841bf86515e85a7,ES,129.9,1,One-Time
3d6cba2464a5a92a342347462aa89b6e,RJ,129.99,1,One-Time
3d6ccc45f51d061c0632fb284770be14,SP,49.0,1,One-Time
3d6da4b2af2bad3025b6f32d44c15ad3,RJ,0.0,1,One-Time
3d6e5110bc64eceed4091b4209f9935e,PE,59.9,1,One-Time
3d6ed7232dcb0837e78ad6ff6123332f,SP,149.99,1,One-Time
3d700140ed8c077e157fa9ca8e70e265,SP,29.9,1,One-Time
3d703b3bdab1b0a16ceab2019745ca2a,SE,109.9,1,One-Time
3d7140f7eb346da3202a5f121dc31f94,DF,340.0,2,One-Time
3d7180d54d1d270196e1b6a82c50ef46,RJ,0.0,1,One-Time
3d71bc3ae0c9f857ffe17636e0d59aab,MT,16.99,2,Repeat
3d7201a23fdbd167157b7abd027f92a7,RJ,35.0,1,One-Time
3d7374e69df52d243adcddbbd1fc6cf3,RJ,649.9,1,One-Time
3d740e7cbf7e5b18027f204bd01b0be4,RJ,45.8,1,One-Time
3d7473b49ce85b24ddf1088368126f59,ES,99.0,1,One-Time
3d7680ce87086effbf73c8ca1e2f48bb,SP,0.0,1,One-Time
3d7b5cfc78529ca32eea645f2dee555a,RJ,0.0,1,One-Time
3d7bc770cfdbe423eb80de6893a8e05e,MG,0.0,2,One-Time
3d7ec5ac1aa5010c30977a1caa10a735,SP,0.0,1,One-Time
3d7f1285c50ca1c4b3ac99fd45c53ebb,SP,257.57,1,One-Time
3d7f8688d8a626e202baa1c149d4c2ca,GO,105.0,1,One-Time
3d7fb21a86fa49b9dce2ac0814d6dc22,MG,0.0,1,One-Time
3d7fe6a6e4aa8a04666ba8b541209cff,RJ,0.0,1,One-Time
3d813c6fc035353a9c632760e2d3703a,RJ,229.99,0,One-Time
3d824c079b1eb4ad1a691e4a7db649bc,MG,69.5,1,One-Time
3d82e773ad2655ecee210df7fa726354,MG,279.0,1,One-Time
3d83e5ef875fbe2b372eb472a6528146,RS,45.99,1,One-Time
3d850129935d047bc6fc1fed1022641a,SC,61.99,1,One-Time
3d851653ff7a4c5393e62039bf02cfdd,RJ,74.99,0,One-Time
3d85776597e4da18f564e15b8dc273bf,SP,56.99,1,One-Time
3d8614b1f25530eca12661dc8b10a2fb,SP,19.9,1,One-Time
3d86efb31ed14a05d994860891ac529c,SP,269.45,1,One-Time
3d88eb9dbdae62a25db397df10cec4ec,RS,300.0,2,One-Time
3d893c1bf392ef009bb06a0dcf5c6fa1,MG,66.99,1,One-Time
3d8a51057b28b7b5172c8bc46cb6a7f5,PR,0.0,1,One-Time
3d8a6458539e83a8f9decef0d592098e,RS,738.0,0,One-Time
3d8b5f7499ecd5b1d995bb18d9ef69fe,RJ,189.0,1,One-Time
3d8d31cd396c1ef6b06284fdc1bfd00c,RJ,41.5,1,One-Time
3d8d8f40a0e374a9ce0f2a7d1252c316,SP,0.0,1,One-Time
3d8de2ffff62ece629f9783044fa5f9b,SP,159.9,1,One-Time
3d8ea4321fc67d4386e0f40f26584a02,SP,109.9,1,One-Time
3d8ee81a826ef3a7a0b47f41fb259de7,SP,34.9,1,One-Time
3d8efae43a6376c9ce72a639fba3d9b8,RJ,129.9,0,One-Time
3d8f63e51c1f45ef00bdc81d965b6f37,RJ,49.99,1,One-Time
3d8f6eef546513dad3d018c20a994ff7,SP,148.0,1,One-Time
3d8f828c75606575e20a26416deea675,SP,77.0,0,One-Time
3d90370e0fc43de068cdcb65400281bb,SP,0.0,1,One-Time
3d922ff7603d8c4da860193e07f67ec1,DF,99.0,1,One-Time
3d92572ad56193b186bf331850e189f5,PI,210.0,1,One-Time
3d9307cd5d9588ca081b10a7c7480b07,RS,72.0,1,One-Time
3d93772915efa454a89bf52047b0b285,MG,571.38,8,Repeat
3d943295584f2ecfa1134a619a3f03ef,PR,65.99,1,One-Time
3d95d3b7f53ead6222d8483da305a67d,SP,69.9,1,One-Time
3d96734ce2aceaaff2c957f9777639ef,RJ,0.0,1,One-Time
3d9792f2eb1cac3a0e4c59b80198b555,SP,330.0,1,One-Time
3d987951980db0e743ed51b4aa0afdc6,PR,0.0,1,One-Time
3d9940d7d7b9b2585b4c6a0a9da51669,PA,109.9,1,One-Time
3d99c2d51c16a9c900b74ba30301ecdc,RJ,144.99,1,One-Time
3d9a0600dd143f35db372a98f169f892,MG,99.0,1,One-Time
3d9c19a54696df1fd821e1da79b2d96a,SP,99.9,1,One-Time
3d9c211b025d7bb8837440ea8bd2eaa5,SP,109.49,1,One-Time
3d9eefabcc18173795e8cdb0b5644386,PA,29.9,1,One-Time
3d9f4f569e127314216de45504ee4712,SP,45.5,1,One-Time
3d9f7bdb0b7ba4c2373ecd9a8bcf5574,SC,99.9,1,One-Time
3da1471d9a4c0646efd8e5809f5d25da,PR,89.49,1,One-Time
3da26ad0ffe9feea8ce65b20cedc17bf,SP,0.0,1,One-Time
3da285f344b116692496c69681f04648,PR,109.9,1,One-Time
3da48078f617c821d6887dbae37d9c6d,SP,34.99,1,One-Time
3da4b5990fbe91360d7ce38858cf7061,MG,149.9,1,One-Time
3da51adff0de3e116ebdbeecba9a6a6d,MG,0.0,1,One-Time
3da62858003c2363f45c8d14b3a33464,SP,23.99,1,One-Time
3da6aa0af0352042b86a7fb507c0ff74,MG,94.9,1,One-Time
3da7750bf3c1dbd724624a60a9f5942b,RJ,0.0,1,One-Time
3da7d5591566b89e7d6c21818a914742,SP,35.98,2,One-Time
3da7e3dcc638adedd63b988ce7b9b820,GO,84.0,1,One-Time
3da879aff3fe48d6352d2ed09e4a4ec5,RJ,0.0,0,One-Time
3da952ce80be94f390086f4f4dcf4f21,PR,149.9,1,One-Time
3daa1c97a3155484f70c88b19c90dfb5,CE,695.0,2,Repeat
3daa2d65a4f01c233f5da9f4381025c6,BA,108.9,1,One-Time
3daa7acb06726ac755289163f6a81f70,PR,149.97,1,One-Time
3daab7e95e835a293a9cf858627e7c24,SC,0.0,1,One-Time
3dab7fa08366df68b2addc01b7614e70,RS,679.8,2,One-Time
3dac8a5eb348589998102dcddf3bb259,MT,55.0,1,One-Time
3dad6f1fca54de94395a782bca37f8cb,SP,49.9,1,One-Time
3dad96d340e339f8730b01c9b679fa35,SP,0.0,1,One-Time
3dadc7103d20bae9a1d9e0ade0314b5e,RJ,0.0,1,One-Time
3daecf8142fdd6c03cf4825284d1bb5f,SP,196.0,4,One-Time
3db0ac778b83a68083f6129b2c26fe49,SP,89.99,1,One-Time
3db2007c5d6e2faa40531040efa5a0f0,SP,84.99,1,One-Time
3db3885c251fead1659574f04032d844,RJ,349.9,1,One-Time
3db3c93c3b1b7e297d823753b18e1faa,SC,11.6,1,One-Time
3db4e2c1b4e880c0abd63248621873e4,BA,23.99,1,One-Time
3db553f2f06164371a33b0bc51084a01,SP,86.9,1,One-Time
3db6065daf155a7256864541a2d89fd9,RJ,84.89,0,One-Time
3db6e5afa8e8178a29afc729855315e2,RJ,119.8,3,Repeat
3db70423f1e5cf9d8aba8a2d460f1700,RJ,37.91,1,One-Time
3db7d0f4027dc3ec728ab5f92cd61f54,SP,503.34,1,One-Time
3db8e974539181cef99cd8a28cbac775,RJ,40.49,1,One-Time
3db9d970bd57d1329f71156aefe70e95,GO,54.72,1,One-Time
3dbb390afed2043063d358900ae05d0d,RS,0.0,1,One-Time
3dbb5c4e262f34940346a6422df335fb,MA,29.99,0,One-Time
3dbb8543466ee4161d36ded911ca58e7,RS,129.9,1,One-Time
3dbc90de68ad61c3aee9e43133b95208,SP,129.0,1,One-Time
3dbcf9834bc024c54979fdb525e2166e,PR,72.0,1,One-Time
3dbd379ad1ac719a420c62b40867ff3e,SP,0.0,2,One-Time
3dbd70db1bce548599b5ec2738e1764c,MG,99.9,1,One-Time
3dbeb69914c13ee89785281a876f5924,RJ,70.0,1,One-Time
3dc1dd5b399eba65fc9bff2071861158,RJ,0.0,1,One-Time
3dc232b77c3b4bb37f99b64168ff58b8,SP,17.6,1,One-Time
3dc3016006cefe3f43b3e0fbf60fbd7f,RS,249.99,0,One-Time
3dc3378d4b81486c707bfde0e6bd7d40,MS,0.0,1,One-Time
3dc58ccdf599fa8004a081f1a9f258c4,BA,210.0,1,One-Time
3dc5aac2bd6aa40693a55c0ddd5c6b72,MA,33.0,1,One-Time
3dc72442480b0d7485969ce3125d0256,MG,1399.5,1,One-Time
3dc92fbc9d257c1a071177ed6a88e192,GO,0.0,1,One-Time
3dc950be1edf22b0ad33af44837df4e7,PA,299.99,1,One-Time
3dcdd9ca88cc9f6e7e51e7378bb982e3,RJ,189.0,1,One-Time
3dceeb3d4179741a2989416284356e63,DF,0.0,1,One-Time
3dcfeb7a838e0288c312993d98c35b63,ES,438.99,1,One-Time
3dd017e92853d903c1e8307af6356aba,PE,0.0,1,One-Time
3dd07088b00e604f3fda8489e17502d5,MG,49.0,1,One-Time
3dd0b7853e24d84f3f18f035c7d0ebb0,SP,69.9,1,One-Time
3dd0e97ea668c962fb9a7383677bd83f,SP,849.9,1,One-Time
3dd21204331bd7a301e6f5a54cc83c34,RJ,118.9,1,One-Time
3dd4cfff69fddfa2dbb93d5563d4c604,SP,199.0,1,One-Time
3dd8bad00a85a50913d473d27f26ecc8,SP,19.9,1,One-Time
3dda04e84e15bfab1e5cca523130d064,SP,0.0,1,One-Time
3ddd076b7f728bcaa2ede9dc34c78147,ES,79.0,1,One-Time
3ddf3a844281361d1b333943de3c611c,MG,29.99,1,One-Time
3ddf75230a5da0dca3de49ea70faf061,SP,49.0,1,One-Time
3ddf7acc4abacd5b21e9615ae3eb0147,BA,0.0,1,One-Time
3de0c9303f39b7ccfe69ca11aee19cc6,SP,499.99,0,One-Time
3de30eeef90dd631e644c6de27acc927,DF,65.0,1,One-Time
3de63ee92820ab2271995a05366d5955,RJ,148.8,0,One-Time
3de699b5956a141f546f4f4afe1d279e,RJ,89.0,1,One-Time
3de6c8f655bf017ab009aa49ceb9a580,MG,339.0,1,One-Time
3de6d08cb41f98b062f6675f26d7dce0,MG,37.84,1,One-Time
3de8346af6099edca3b6e85f5d536957,SC,113.0,0,One-Time
3de8a3becddf5418bd75a3a695ebb6a3,SP,185.81,1,One-Time
3de8d57dc110ecf3f7c2478627819138,RJ,244.99,1,One-Time
3dea74ce7048f43ca3a2338f34f1bdcf,MG,27.99,1,One-Time
3deb4a6474e67d18f2a230a98fbf2f0d,RJ,99.9,1,One-Time
3deb7bc22f1b3296b00e84e35a7df74f,PR,79.0,1,One-Time
3deda78acb25da21d9e439aa39ec6ee4,MG,0.0,1,One-Time
3dee4ec14c3ac9f45636ac5862ac0e94,RS,0.0,1,One-Time
3deefd795808c47f79519d9461a5cbe4,SP,139.8,2,One-Time
3def78cb6595effacacd541252d8a9b0,MT,0.0,1,One-Time
3defdac1cf5b779689353f537aa723d6,SP,89.9,1,One-Time
3deff983c698d1984b4f4849912c70e3,SP,15.0,1,One-Time
3df236402bc02ce30ba3ec32896f3a50,SP,49.9,1,One-Time
3df37cddc0b550720a407fe5a1fe27c6,MG,99.9,1,One-Time
3df4899f61ce017d60b180c1dedc278e,PR,34.99,1,One-Time
3df4912077693dc7933267da9542825c,SC,0.0,1,Repeat
3df6d371f113dda29150312926877133,MG,117.3,1,One-Time
3df711695b712b39c8074af49986aaa8,PB,61.99,1,One-Time
3df8c4ac8466c619ae81fb4931c494c5,GO,0.0,1,One-Time
3dfa96a5c650beb1772d1db80b14b222,RJ,19.9,1,One-Time
3dfad6d85caf27ac5606ef87fe4afc22,PR,89.9,1,One-Time
3dfb55714eb4271250aaaf67bf5073f5,RJ,49.9,1,One-Time
3dfbc47dc4046b82ef459423c4bbe54b,MG,125.0,1,One-Time
3dfbd083a1fb36e642d872a8ef7f3674,MT,59.15,1,One-Time
3dfc036a6c20bf007f7365b74961a9ae,RS,66.3,1,One-Time
3dfca3554a9263d5e63cb60bc443bee5,RS,22.5,1,One-Time
3dfcc5c25b1a9102de307a2e66b83e6f,PR,89.9,1,One-Time
3dfd1920eb5e99f2074802754383243b,SP,0.0,1,One-Time
3dfefd315855cd80170b7fe60d6279f8,SP,103.8,1,One-Time
3dff7e5a3d6bc5efe2620d9117080564,SP,589.0,1,One-Time
3dffb45e81594719b4fb28c5345f836f,PR,459.9,1,One-Time
3e00bcc9aa892a783fe0ef73a02b6686,SP,38.97,1,One-Time
3e026dabdf68f6b9957ed741f364f1be,DF,119.8,2,One-Time
3e02a2aa8ad7226e10748e8c01448ddd,DF,59.9,1,One-Time
3e034581882bea17c0d780b9ddc086f9,SP,0.0,1,One-Time
3e084c2b3948e5beff170f89a2e9b653,SP,51.8,2,One-Time
3e087f4360f6a520c85dc7b49120b7da,SP,56.97,1,One-Time
3e08b9cd8d0eeebebd230aead5016f71,RJ,48.6,1,One-Time
3e0a8e2f767f96b047452d0eb7c7f76e,PR,209.9,1,One-Time
3e0ba089192700ff8d5db9cb4a1e77d1,RJ,119.0,0,One-Time
3e0c514b44504d00d5fa7549c193cb6c,MG,129.99,1,One-Time
3e0d3081398ca23a7922c49d05e49106,SP,0.0,1,One-Time
3e0dfaee8a7d40bae26d53d4995fc209,SP,60.0,1,One-Time
3e0e58010a278792a9caba7b029a2700,RJ,51.92,1,One-Time
3e0ec51549acef5abeb76a89812e834c,RJ,599.0,1,One-Time
3e0ecce6c61cd2e30f4e97c830c12713,SP,0.0,1,One-Time
