customer_id,Revenue,Segment
41d46af955f5d04d7b0dcd7bab7736b6,899.0,High Value
41db2509d2fd3e2fe68e88deedaa0c1b,174.0,High Value
41dbbade44497ba4b3f61356a5acc949,48.9,Medium Value
41e815eba2977f6db0bc60d0a9ea8adb,18.9,Low Value
41edba3f31cd6ab2fe7bdb769422fd2b,0.0,Low Value
41fc647b8c6bd979b1b6364b60471b50,0.0,Low Value
41fd008e55103dc513e6e17932756bea,59.99,Medium Value
41ffe05b7ceb249599c73eeecbf19c5b,69.9,Medium Value
4211dcafb715e60bb929a44d3e4951a2,148.0,High Value
42129a3aa44a6075ec29b758d483b8a0,330.0,High Value
421a7eb488ecd0c190391ccf4c92abcb,79.9,Medium Value
421b4a08b9e9d1c127f27789a4c1abb3,0.0,Low Value
421ea24d5a52662619471cf08f4e32cc,39.99,Medium Value
421f03cd9152f7886b906cf93d4c4772,130.0,High Value
421fb8b8a68656b2eed1ef9389014a7c,25.0,Low Value
4220ae19dee604e8c1dddccd4e535502,6.19,Low Value
42220e1308d3a09f7b81ccd9b435f3a9,579.99,High Value
422216465de1d7aebca58316c7a603e3,35.0,Medium Value
42230aa8270df8d775f2d51ed1a25224,49.9,Medium Value
422b5643b144b86f0168965efd90c219,69.0,Medium Value
422b5cb4833a4703a318b73c3cf5fa3c,429.9,High Value
422ca11325b9bce3304a87758c2a4bdf,85.0,Medium Value
422e3a837e4b97707cac86272dc8baa9,0.0,Low Value
423c97d9d31e2a7b92a345381c672b53,1100.0,High Value
423f5b009686148ea66d352a321bb87e,69.9,Medium Value
42480be47757c8ab621b02d85a564fb7,0.0,Low Value
424aa60d4261d5f42316c3c8e761b454,0.0,Low Value
4250e66a408a79f23ac24172a28e60da,55.5,Medium Value
4254cd9b3e19107a1ba6e8a1e37fde51,0.0,Low Value
425697ce3d3fac914952c34f43c9dece,113.89,High Value
425ae15f1593918f06d9a2ce9222e614,802.14,High Value
42618546545527e0b228375f0a0b2941,0.0,Low Value
4261e564d3e674b5234f01d199701475,107.0,High Value
4264ba16cd23f9d9b378358052ca9290,119.9,High Value
4268ba27ab73c81466d3068e501223a3,19.9,Low Value
426de7df23e97a8895ff227b87bd51d3,107.9,High Value
426fe5ac8fe33148bc4fe8a9b96fd0c6,19.9,Low Value
4273bd9578aa7c79a5bffb3b16fd3fda,102.9,High Value
4274b716c07a8621a48c2ba4b01c5df9,45.99,Medium Value
4279dc495a38ef8fb0ea0a9201c6ee30,0.0,Low Value
427c1afb29a173e377616eb612718d6d,69.0,Medium Value
42845e82cb6f10da2c4c8df163635a63,39.99,Medium Value
4287002812bf7576a9a1d6f3cb5746c1,78.8,Medium Value
428cd6d84d62e171bfd2cf805d163aa0,25.985,Low Value
4291db0da71914754618cd789aebcd56,113.57,High Value
4292cc10719dbfddfba7d84653d2ac7a,156.45,High Value
4293ac5e626b5b11871f541c0ef52196,0.0,Low Value
429aa6a2cc43f9bdd7c7e82c2bdbc80c,0.0,Low Value
429d5f2617a825c4df3e372dc5d6667d,799.9,High Value
42a3d307922e0b693e68b929f6661c4b,0.0,Low Value
42ae5fc8e51ccabaa26d6d7392263020,19.9,Low Value
42af2a3708bad9dd1125cbe504af770b,16.9,Low Value
42b73a45a3b9a668a96d93f02bc62144,34.9,Medium Value
42bb902a6bb8846bd157d39bccc2fd68,25.99,Low Value
42bbc97b0a17f7b6a2b378d7abb245ba,0.0,Low Value
42c16349869fd971353f0349209de869,70.0,Medium Value
42c3f6b926a5c457bbd69df07a2da8df,155.99,High Value
42c5e4277ac298f839fd4e857ac37873,44.5,Medium Value
42cb8b978da377b095a349d95935f4e5,0.0,Low Value
42d07f9538ceca728bff607681d046c0,194.0,High Value
42d4b5e6d2f9da97b44d05e51da41e8c,0.0,Low Value
42da0739a6857f4543ed0d46339ab748,159.99,High Value
42daed543c3d0dc96eb236e24c20394d,72.9,Medium Value
42e06805277fa3d3c23e21f28b154331,0.0,Low Value
42e3510968b9442349d383ea0c98ccac,0.0,Low Value
42ea819a53be93df8475ffc757272bdd,82.17,Medium Value
42eb4b252cf009833925182d6941f69d,40.0,Medium Value
42ec23281be69bee5dcc78d687e4a416,45.9,Medium Value
42f0fb0731358be76b7519f9970b0c96,149.0,High Value
42f135a00af80ade6102731efbc0703e,61.9,Medium Value
42f80af2e6c585667e4eb416859ae153,89.18,Medium Value
42fb2e9f7ed5a626f30bf47b1301d07f,38.89,Medium Value
42fbe6ab4be2d0760e5a134370da0ff5,0.0,Low Value
42fec8a8a32ceb3ba315849d6fffb9b8,13.65,Low Value
430205ab3bd4700f1934a49b0f6c610e,179.9,High Value
4306ae87bca0dc6f2fb4eaecdabdfc96,29.9,Low Value
43088e9ae1468ae7f8f6bd222b6a7329,89.9,Medium Value
430a7c17e079570adf0b57311e500a5c,99.99,High Value
430aa07102022a3a0c84bf3a9d6a9961,269.99,High Value
430ce1ecb4ed1f869b148c20fe92a817,144.99,High Value
43103ed378c67d1df45d3028173f68f7,0.0,Low Value
4313fa5484249473621c67c84fd0af94,0.0,Low Value
4317b8733d4f4edee85f16fba1260b19,138.0,High Value
431af5c5638973ed6e431618f318a0a2,318.95,High Value
4322436fce8de0016f4e3ba6f94f5211,54.9,Medium Value
43255e3df6cda368809baa2fc72872c8,92.80000000000001,Medium Value
4326d1c5c5e8feffcab12f03cf302888,362.99,High Value
4329304379be864816803affb61e678b,59.0,Medium Value
4329c6c2e1d758b530cd0366e8985dc2,449.9,High Value
432aa6200ee9673be90863a912dc91dc,28.8,Low Value
432c102302fd43b0b749e60c6ba520fd,0.0,Low Value
432c8bda4f47f4131605f8edbaf3c6fb,99.99,High Value
432dd9cb2a2cd01825b04cd6a5b1adfd,69.9,Medium Value
432ee7edf0be5950fe2bc6409d3af9b7,299.99,High Value
4331baa55cd8d2741328c06d4ba92a5a,72.9,Medium Value
43332d1b15ebe1dc139153cb9ed113da,130.0,High Value
43354d04c6fb13b9b7b62d4d9025c6ec,12.47,Low Value
433c2bdfcd0925e72a5062ab28a92edb,0.0,Low Value
43481ffd364a0e241d692a08c405f282,49.0,Medium Value
4349311ed52d9cf8918d3ad57c7ad1b7,0.0,Low Value
434b479a6ad8b343becbeab9f3ad2c88,480.0,High Value
43530b76a9af5622fdbfd36db13b3556,14.9,Low Value
435615550ef4aa0b8e484c055a42808b,129.99,High Value
436164d6caa038066fed7df68baa0317,59.9,Medium Value
4363e6fae67bd586b97c117e50f953dc,27.5,Low Value
436791bb96065a2204c91b812b82f96d,0.0,Low Value
436bdea71aa73a707c7b5d5900fedccf,105.9,High Value
436d710d4b8b8906fbccbc13bb9a1eaf,16.2,Low Value
43714f2590bcb9f935ae68073d6c34f1,149.0,High Value
43730e9cc7dc5192106ab060a02db3b1,19.49,Low Value
43734d19d5020ac27e729611d83dff53,219.9,High Value
437377ad0f9e456982709a56a513640f,118.0,High Value
437415d3e8456d9c62280fb2c0da0458,0.0,Low Value
4377c22228de511d013c6a7560d58a2d,105.0,High Value
4379e59d6acf10f68437ad6976034380,0.0,Low Value
437e41dea647ab7790722eb277c1fbc6,0.0,Low Value
437fcb87b492efb9f0a25c3798dd01de,42.99,Medium Value
43860f86362fea12550bfa19ef73015f,35.9,Medium Value
4387c856607a91376446da32e4a2012d,45.0,Medium Value
438aa2b994cbb567b3a42e7c23185eed,115.9,High Value
438ee0f8f389fbef86f0161d37fcf7a6,84.0,Medium Value
439060f6ce31dc626c6b068dabe4b22e,29.9,Low Value
43941f33ed232fab3edca66699e4d287,0.0,Low Value
4394cce7a16aac93ea8f2c18124b1f92,154.9,High Value
43956f989bf5238c0aa2b8286046c2f2,425.0,High Value
439624e26bc73309799fd718773bdb8a,16.9,Low Value
43968dac726b3b0b8d896a758308d75a,53.99,Medium Value
4399f1c9b351d4c09e167b8ce3d8da76,0.0,Low Value
439c2008fd12459f1259b8d0d733e083,169.0,High Value
439ced9aafa171a1ac88efa951c7db0a,99.2,High Value
439f0525481a44b09ae940effded2fd7,39.0,Medium Value
43a1e77261b73a1f6f821295cc66e26e,78.0,Medium Value
43a549267000aab7a3773f5e6f97d1c6,0.0,Low Value
43ad764728d69e55df3d2c75ab2b33c7,388.0,High Value
43af7184f8a067a1e49b68cd97c94ddf,29.9,Low Value
43b1465a233a9c1c822dbc043a864e2b,129.99,High Value
43b1c17ee4ef2824f6f81af9bbb0a0ac,66.7,Medium Value
43b7231618d64561df2c15a78fd41dec,115.99,High Value
43b74cf6f2f3c0de4af0bfce0e57a9eb,0.0,Low Value
43b81df83e4a6dd769e698e74127220d,16.99,Low Value
43b843bd189abfd2fee8c8cdd796e798,59.9,Medium Value
43ba1a269d6786ae94b0be5350354ebd,0.0,Low Value
43bdd205ff0d4bb2249dcc9db98da43c,19.9,Low Value
43c1dcd943cb9e3763e33a9a82cfefec,174.9,High Value
43c330d38c136f310dbf14e79b9f8d9d,59.9,Medium Value
43c73f9043398f0dd2163fc5f825e61a,209.89000000000001,High Value
43cb9ba51687bd819e3076bb49f3f4ef,89.9,Medium Value
43cd51a4b02275e616fd1679e62ae281,127.48,High Value
43cfb2f02ec8067b1fe8be83b4fc5104,0.0,Low Value
43d651349d2f0bc6a32e49de5c30c919,52.9,Medium Value
43da534e5e6c052df9993df486f342b6,15.963999999999999,Low Value
43ddb13f8a1b4d4d9ab3bb41ae2532fe,25.9,Low Value
43e758e42b454d17bb5ec95b9b402864,245.0,High Value
43e79ecbac53ae96c80ad2ec83606201,299.0,High Value
43e979a3439766ff0204f6f0ec74b9bf,58.9,Medium Value
43ecbcf019723aba3a855565a0f27cba,49.9,Medium Value
43ecfaf78ac785c896c7136921091fa6,16.9,Low Value
43ecfeca9c9b1fb7008e105c473607a9,0.0,Low Value
43edb5e13058ed02b2828267451ae295,48.99,Medium Value
43f0b8fa25a050c02dc18e166ed574ef,65.0,Medium Value
43f17abb82aa3e528eb5fbacc9b92c77,117.0,High Value
43f36759a3c130b73fe394747b59657c,524.9,High Value
43f7b15970f7fff0f1229e1fd4a693d9,0.0,Low Value
43f937345a0a85d0bcb7f86e8eca38f1,0.0,Low Value
43f9d5ace80c6d3c5c09544bc2fa8484,59.0,Medium Value
43fb7cd074b0c8b373505d1e46b30a07,358.99,High Value
4403513209514871ac9d0fd681f7cdb5,29.99,Low Value
44079d19f89d722a8811ae5560e99ccc,146.0,High Value
440c64b4b6d9ee3d397397020dcff0ca,39.9,Medium Value
440fb40fd45aea8a5dc60465f9b3d15d,252.0,High Value
44101d6257b4f9417de49e0382662bb9,153.0,High Value
44118bf5d3da9df65fdb0135743ea3de,44.99,Medium Value
4412513db47efd18fc8ad98ff8e64727,0.0,Low Value
441e8f48725c241d92e07ef7d7cabe68,0.0,Low Value
442218fb56227a4e1dd5e844ce9ff728,399.9,High Value
442378ca298c6460fb409b10626721d3,49.9,Medium Value
442419f0d04d174a8fe36aae25e4c109,149.0,High Value
442bdd695caba6183fc44d6cfdd4f094,0.0,Low Value
442ec7926cde07b2c855a5e100e345c5,15.9,Low Value
442f22cd44fe6972a95bde59f3638f46,99.0,High Value
4433023fc43af2bfd124a3bd6fb49415,59.9,Medium Value
4435c4547dca4cc6909b5f9b513c7993,380.0,High Value
44364f14110f2f9fae86aa6747101704,599.99,High Value
443ab4f989f1ee12c26f675dea465bb4,31.62,Low Value
443debe03aa7f603c341f748d4574d3d,98.0,Medium Value
4440347c82849cd13be225a1cafba6ba,29.9,Low Value
4441264fd8b29e9fb8bc6cba8b5dea9f,14.99,Low Value
44434a963fa4b4012dfd754e817de54e,219.0,High Value
44439b089d03b50e682dd34e2187bddf,729.0,High Value
444849193b432d1a714c0cbfe34a1845,0.0,Low Value
444afd392665f1cc1f3b65ec48063735,74.9,Medium Value
444d46bc5f2697364d4ea1ec0d4f759a,98.44,Medium Value
444fc60bc5ba8cf076c37503c9a7319e,0.0,Low Value
445303938ffc592a9c9db7dacb942a25,122.9,High Value
445419b1327cc8f5219514a87d043e8c,0.0,Low Value
4455e8f6fe30a164efb0265370000dd3,179.0,High Value
44631e051ad47014e6da99055ca996b3,79.9,Medium Value
4465b5c91c87e80f405456b8c3fef46c,78.0,Medium Value
44697669c48b44a36a5d7f6f4af0d075,85.99,Medium Value
446c3e114eb1bc4d7fc28fbe41a1620c,63.49,Medium Value
4470b161249e3d1bd1ab07b4c0e3f15f,0.0,Low Value
4473c7b8da89833fc08fcd3443faea81,16.9,Low Value
4474178cac55e98fa8fb5aeb55c9a06d,29.99,Low Value
44745b569a052beee4b08e01de7d4472,0.0,Low Value
447c7e6ba5f210f6ee5b9a915ac9f96f,46.4,Medium Value
447cbda062c49d5c639f8f2021bcb1d7,70.9,Medium Value
447d2dbb488202b49beb8d6473fcf17f,27.9,Low Value
447f7f85bb41620cc5e833f7d027e43d,284.99,High Value
4482c69515d79132ba4e52c955d201ab,69.99,Medium Value
4483110ec7728398e8128f4550f3c38a,0.0,Low Value
4488bbbe7127060a8b52c8bd3253dc05,59.9,Medium Value
448d4ea0cf8b28cdf55349b4d5236c35,89.0,Medium Value
448e0dea390e9ed20f330b7e75b12ff3,59.9,Medium Value
448edc09db89e6e1d1f4a44bcee690a4,422.0,High Value
448f663622338f4cb25c75f16aa9ef95,18.9,Low Value
449a99af7d03b064ce3868eb9d972e08,124.0,High Value
449ba149df652b663c8a8605eacb146d,219.0,High Value
449ba3232212cc2b6459e3fcef52dee6,29.99,Low Value
449cc26294cc2d6e2e88a82cea3e42c0,184.0,High Value
449f7f967e09fc1d188234eefb6cb5e9,1106.99,High Value
44a0476ef0d882b1145ad7a88ebcc188,99.0,High Value
44a367e237b4ef9733b7d3c6545e1cd7,17.9,Low Value
44a3dcf91e59e3aae6fabaa4992e3710,28.9,Low Value
44a54d4f93db984a4977dddf28224d82,59.9,Medium Value
44a744d964ed677fa34517db79feca6f,599.0,High Value
44ac3628e86ad7c0f7ecadd40de7bdea,59.99,Medium Value
44adda057b51a700d1e287783b02516e,284.99,High Value
44af021c1880c69bce8f4528d8432553,65.0,Medium Value
44b5ed236201a54be80b177c14cc9379,0.0,Low Value
44b6bbfea26596437062a38c8e6bcec1,0.0,Low Value
44b7ea20563d9a4a405e88733dad0477,44.9,Medium Value
44b8fd6a07abfd7a2bf9a3d698d5cf60,149.0,High Value
44b931de0be80ba9ae9c61a3d4fe339e,5.99,Low Value
44bd7571a7dad968306f7776bd5a5745,33.75,Medium Value
44c1f911a4dd360e5df107f7e302f3c8,77.5,Medium Value
44cf660de0c0d10e0e3040510791594d,58.0,Medium Value
44d086538fc557592c5f4307d697139a,50.7,Medium Value
44d5ead0073d7c53c3f0503d9f847de0,119.9,High Value
44d988342c9755f3e54fb3ae7fe6f0c9,79.9,Medium Value
44dd5e255cad61516acbd97a76d61367,134.9,High Value
44df1ea61bcd2dc37c167d6be5b4ee11,69.9,Medium Value
44e362ab816997af40db8f23b2b82cc6,119.9,High Value
44e5c1f9d62cbdfb8b2f6cdb10589d93,109.9,High Value
44e64b7162915525578f601e73e72b16,17.75,Low Value
44e672b6b024306dcda61f892b3236d3,799.9,High Value
44ee2c47a2e9d9a02f4fa9626cc8fe8f,148.0,High Value
44f4b8254709fb130159912889ae1ba4,139.9,High Value
45021e4215fb88a10f5efc5fd83bed5c,167.99,High Value
4502d5000c52cce9c171905b831cf770,107.9,High Value
4509c8f5e9f3c62a7fe74eca06996bad,175.0,High Value
4512ec8ef3c5ef84bf0a5609da3a7f5a,28.9,Low Value
45134d1b1e875ff5216c0c35c9a015b6,51.9,Medium Value
45167dabf29a055f7c1208a69dc95586,89.9,Medium Value
451910aefe018958ef7b401b88a9a171,54.6,Medium Value
451be42eace46870fb5f8286c64a19d5,33.9,Medium Value
451c36d15ca9729da50f130f5c0f1c59,169.9,High Value
451dee688ac2dd6537e1f7d8da13d8f0,120.0,High Value
451e48381edab7f1f6dbfa6d728616ff,129.99,High Value
4521ca49d47fa50f2b98f0c71cbf5ae7,119.0,High Value
452342fe6775efdea29aed288b89456d,246.62,High Value
4525508b1e5d83e659510e670d906aeb,207.3,High Value
4527daf8c106f729aec412f367bbcaa2,19.9,Low Value
452cbd8b8bde0d91625ee847c9192da9,270.0,High Value
452eacfa4542b614179ce5932132a049,51.49,Medium Value
452fab1c62b178922fc011b0eb89c1b9,126.99,High Value
453a6c4b2765068a3a5b43dacbe94407,51.49,Medium Value
4541fbedba8c98e6418834ebc4d6dde3,39.99,Medium Value
454c6584341c73204ed4f795e2946f56,0.0,Low Value
454db3b8ab5e556358e87fe7df1be2d6,349.0,High Value
4551b276e3b62171ef70ce8654419d31,56.0,Medium Value
4557896ca8d8cb9fa93fe60ea0b37262,350.0,High Value
45582c7de3129a0aeff8e5e2bf045d48,99.9,High Value
4559f926bbedad3e79b1bce8ace698c7,25.9,Low Value
455c17b35969ca198c17f2fc9e8eba1b,90.0,Medium Value
4561d997178b39b27c642f0d23e0702a,118.39,High Value
4562ce3c359dc100034c8a493e2669a5,143.35,High Value
45638da044bd03115e6061596e17b7a7,0.0,Low Value
4563fe24c126728dd232a6f0cba6445d,0.0,Low Value
45666a9f8b96ed88d682466a8eb1f882,120.0,High Value
45677f94e9a07652cc2eb351dd542476,62.0,Medium Value
456e41f857d9702b453cd1f1c25e7840,0.0,Low Value
456f6d64ecda1b968375d3a68eabfb5c,599.0,High Value
4577881f7a6c10d8eb6bd7f7a82ffa86,692.0,High Value
4577dcc0cecf8e2b0f712ed4af103da7,49.95,Medium Value
4578c59d3730444c9221fb635f7af881,99.0,High Value
457b1706d1ae54956aa3f8357ae96fe4,39.97,Medium Value
457c16a2301237e613a1299777585d80,39.99,Medium Value
457e83b0e1fe8fa1d67711e8306edba0,159.0,High Value
45861d13dc73fcddf277794733a88510,15.0,Low Value
4587ce0af6eee0e9b8d0d75fabd30c2a,29.99,Low Value
458ab992ed2dd296f40f94838cf284cb,47.0,Medium Value
458dae754f4a130f0eec08cb517da4fa,0.0,Low Value
458e482ec6d834e9f8df09a05feeb9d4,39.97,Medium Value
458e853410c62ec3c56ddb76250e67a8,24.89,Low Value
4593219d4fdf421ccc0f4726d6649da9,360.0,High Value
459750d77f1b60728d05658220c0fa04,124.99,High Value
45a62f8ee5983a31af8d995fb68aa7dc,126.99,High Value
45a6800ade995b76321b59e7b6bb290b,52.99,Medium Value
45aa80c26dcdf6abfdc0b74582ead3f9,259.9,High Value
45ac52b613c9b4eeea95fd42a88b3a29,29.9,Low Value
45b1948a7554a397cc42c2ea55c54ab6,0.0,Low Value
45b211aca79fa0a9f848456e9360d3c8,32.98,Low Value
45b96ae937324dbe54b9117139f943bc,96.0,Medium Value
45b9a533d5b692464bf969616e757643,90.0,Medium Value
45ba2050884ea74c25063f2a6c887f45,52.17,Medium Value
45bf2943fd6a36a156c95c143aabe95d,0.0,Low Value
45bf3782c2b705afcacef32d217e2908,19.9,Low Value
45c09dd7c031515e6a0ceac3d0fd160c,0.0,Low Value
45c30049d2e437e74c58ee897800fb2d,26.0,Low Value
45c9df018f25455e3fa5ee4f5e9ae048,39.0,Medium Value
45ca2b8a047054e858fa92a2a09bdd59,69.0,Medium Value
45ca4053806ecd0f595c633184e0ff61,699.0,High Value
45cdd28db31005e64ad06cbbcc826d81,185.0,High Value
45cfbd91fee8a108c0a0f905dd6bc5a7,179.9,High Value
45d1c56383e4e977087798ada78ac371,0.0,Low Value
45d392980cffb198e779ed5dd674223a,89.0,Medium Value
45d4cab4fa5f2d5c9b2105502561bdb4,69.0,Medium Value
45df9701a19ffdd972ae2c39b0d10edc,1098.0,High Value
45df9d71b80f651fcfd26763eebd027a,89.9,Medium Value
45e07930fa58c10fe8c8b1278c343f2c,139.9,High Value
45e2f324ab647613a2f00c9c4ae07e47,77.9,Medium Value
45e5e1715b795757d22448692cc8dd5a,1099.99,High Value
45e8e93c55a17742e7a6a17e373e6130,0.0,Low Value
45ea36c7ee518a24e962cb202fcd9779,67.8,Medium Value
45ebe31397060c54edb71aad7eddeb3b,0.0,Low Value
45ece41ffecf53fde110686fef8b8381,159.9,High Value
45f5c15d1dee0f06786c548f44268c95,0.0,Low Value
45f798bf156eb30f70fa7c5392e90971,49.0,Medium Value
45f8153f2d43bfbdbd0a1ab0c08272eb,21.99,Low Value
45fb317de39db77813c19dfe0895e8df,79.0,Medium Value
46014217dceae9154e4f85ae292bc9d0,29.99,Low Value
4604bef2f7091a97d534af2a62c65952,20.9,Low Value
4608a4839f4a4999c7a4fe2b498d6573,0.0,Low Value
46096c74a26672fe76dfcaf234d00864,56.58,Medium Value
461aac4bb2f4d6ae5f6375f5b0958e83,92.99,Medium Value
461b7aa4cef6a23317c59baf15c13c49,99.99,High Value
462483c5762cc99a7c728dc2cfb8aaf6,58.0,Medium Value
462653b881bc123b46b575e760a61f05,69.9,Medium Value
4626807d07906818ef7f102b1b250691,163.9,High Value
46276637ad6a208abe2d21eac707c73a,199.9,High Value
462bb3bbbb472504944511257137ebc8,0.0,Low Value
462fd002e459060811059df0cef979f1,94.99,Medium Value
462ff63205c9198d9f958dc16618405e,69.99,Medium Value
4637341cc744f926465ae19c6a45b05a,97.9,Medium Value
46374b8a397978c30de28705c098a9d4,0.0,Low Value
463bea4a9035546dc7f2c4c1ab82b5a7,39.9,Medium Value
463d3789e69318871004f0aa503a8602,259.0,High Value
463d8425827e81d905edf86f9c231eef,149.65,High Value
463ee5171d66178b9eb84bd05294840d,139.9,High Value
464193cf6272121b43724986e3dd7cc7,49.99,Medium Value
4643aaae2508945f203c64241de705e8,65.5,Medium Value
46450c74a0d8c5ca9395da1daac6c120,0.0,Low Value
4647dada7eacabaaaf65edea85ddae43,6.37,Low Value
4648c711cbe27ad988bd420693c16744,49.95,Medium Value
46497b4ed83c7595a9c8849ae86e5392,15.0,Low Value
465213418e5f34776c10da6c25583be5,49.9,Medium Value
46573e1e43bf117ec3e2a0452f7c82ae,45.0,Medium Value
46587168f28103639ae8249f19b53043,124.99,High Value
4658b26bcea972ed0b86a5f8c61718be,299.99,High Value
465a9b4c36bd07c2da0573a81ab61ad1,29.99,Low Value
465b533cb30b28a5d820d9ca45084dea,35.0,Medium Value
465b5aba99bc6d617f04baeb951e1083,0.0,Low Value
4664f627d5c347246564d2df85a394d3,35.9,Medium Value
4666a014b71e0673f5e847f0bafdcd50,48.9,Medium Value
4669d94e1e35f2493af76862ff85beba,137.99,High Value
467975aa01ded053ddd770ac6d11abf8,94.99,Medium Value
46799d0831910f2c477c49a994961510,130.0,High Value
467beaec66cec4592b0d13c92e91ff02,149.0,High Value
467f2ac77aed108600b9ed0be16c990e,13.47,Low Value
4681829483318507ed55682649de6571,0.0,Low Value
4686d4a35766c5c65d309d30cc5e3ebd,0.0,Low Value
468d40ce35b561fdc6875f11cbc68b52,0.0,Low Value
469356420bccdecae3c5a3f9d8089ddd,59.99,Medium Value
46958f708ade6b6a88b2e5aca1e66de5,71.8,Medium Value
4696c723485c37a1f5fb926165372f76,0.0,Low Value
469ae55265c78502c1ce6fc929459615,26.9,Low Value
469eeddda756ff1cc30b9b85d1496580,0.0,Low Value
46a2520c9d2ab817c0e473c6b0e3e171,49.0,Medium Value
46a3729194f6f9d113c57f7f87bb89d9,255.0,High Value
46a5335f5fe2f04744ec3535fc6e36f7,243.37,High Value
46a5e9c70928de1aad9e3ca752a53390,89.9,Medium Value
46ab1191da6a216e86ad5a3c0a5d770e,56.99,Medium Value
46abca37486c349c2022078fea2468e8,81.9,Medium Value
46ad66a9f04d58e9ac03147285fe12a4,49.9,Medium Value
46b061196b47dfe9318d38bab6a40ee7,179.89000000000001,High Value
46b1c77198c6cac6b3b5c523763575c0,146.99,High Value
46b2b6698ce167edda3918abe810466d,149.0,High Value
46b312cdfe6ba42f507279a1fe2362df,224.9,High Value
46b6b9207955de25a4c8ed1192bae572,234.9,High Value
46b7b0549a0fd88de78b58bafe90c3e5,349.9,High Value
46baaa8dc89052125448d2e07445809e,0.0,Low Value
46bb23c415d5b0b35c04df0fe2e4dbaf,38.9,Medium Value
46bf380ec6fdb4b95d93f1c75f5f26d2,44.9,Medium Value
46c21d0f3e1d250a9f04e3fa064e8fef,99.99,High Value
46c54f2bc3965fb5a8e3136c2e32e116,0.0,Low Value
46c59f112858ee897d46f8e43af4a336,89.5,Medium Value
46c850e2d990302ab74ae150807ce78a,79.9,Medium Value
46d42c60487c64480765a312ee6172c8,0.0,Low Value
46d6ef0a0a6ce806b682f0056519cf83,198.5,High Value
46d73ea171779c28cefc16560672c59f,143.8,High Value
46dc9c11291e0d72c0f9cf45ff603de3,32.3,Low Value
46dd28b3f7e33b789acf42d3093b7773,59.9,Medium Value
46dd7775bb1ba7e8a2b4b9d8e959098c,339.0,High Value
46df1204cb9fe74558853191f8804909,18.95,Low Value
46e277a4bd2d4bf3e0e8cfaf4ea3c41b,0.0,Low Value
46e3f78405802e5bc311e5b31588d8ed,99.9,High Value
46e558e181f5d5bc24bafbbf3822c129,67.9,Medium Value
46e7ed1ef9223b2026fb4919fc7c7f05,136.9,High Value
46fb91dbc46fb25d7761f9dd6f308d21,179.0,High Value
46fe47b60e6374715f7369aaf0bff064,64.9,Medium Value
46ffe7cab19e3bc89e61c151a4ba4a1d,69.0,Medium Value
4700fb5c5be4d27d6bed7cb5185e6c48,269.0,High Value
4711348768db55c57a67aba080ead566,969.99,High Value
4718ef407a8ec498eb8f6f6b3dddd425,82.49,Medium Value
47241156f53adb201a393df4569ed484,0.0,Low Value
4725b6ad059bb1a8bffc3de7dba595eb,0.0,Low Value
472a149da00ab76966375b76601af3e3,0.0,Low Value
472eae247a25ee1529d03002eb740637,32.2,Low Value
473089b23876b579b3ca154c3d4a0309,21.9,Low Value
4734fbf54dc311bb5593c823625133a5,0.0,Low Value
4735373c70fabcc3c705771f828362d7,49.9,Medium Value
47368842f3611a911ad776b043394ea1,33.9,Medium Value
473d9165586cfc6708841d07adf6c020,90.05,Medium Value
473dea9af9e47b825af2a22819857109,89.99,Medium Value
474a9bd593c96f177e663536da52feec,118.0,High Value
474ca13daf52d941cc06e5a601d86f66,200.0,High Value
474dc55152d9636a4f660ca32374afcc,0.0,Low Value
4754e3b66497719a91b36268ed9c5718,544.0,High Value
4755e6cf97a25760ab159e0457c84a29,18.9,Low Value
4757513bdcbe18dc733da74607fd85a7,29.99,Low Value
47587b8d4fe613ff6f42a7087e3307c5,199.0,High Value
475cab480951109dec3ad6f770167fa5,29.49,Low Value
475d4eb16efe698064c2966acd62584c,69.98,Medium Value
476044a045850de49b672f57aee54b5d,58.32,Medium Value
4760c4078dcc7863d1973871094b8fd4,31.9,Low Value
4766c34deb79566d30d1c7a51ea898f7,209.0,High Value
4766fb51c287a3a3a67eae04ed0e75a4,54.99,Medium Value
476a54640496c53eba75b8a703c2b489,149.97,High Value
476d2a8557b63e068870877925589f40,0.0,Low Value
477025a77b847be1745bd7e0c955647a,99.9,High Value
47702cb199856e6509979e5623160f04,39.99,Medium Value
47778d96d007a0dc79616bbf9c719166,110.0,High Value
4777c1c5390720e693c89f98146dd808,44.9,Medium Value
47785f23f38b208f70c7bcc32c282953,49.9,Medium Value
477865d456d01a59ba73500ef1e82e4a,0.0,Low Value
47799677c386885704b9844bc4c840e6,124.0,High Value
4779a145687aab950980bf8f709c3136,142.9,High Value
477dcd81aa8e72c9945184da3d685236,0.0,Low Value
477ebceaf95a02964db3c4f639401008,279.9,High Value
477f817873a453385bde447535ceeb3d,0.0,Low Value
47819e2fe2feece1eaa798f2c2398221,356.8,High Value
4786095d5d01fa91f67a87184280f6ff,29.99,Low Value
478a0a8d25ca79847ce2ff79ac2433b5,22.44,Low Value
478ca3bb34bb6e0b992e67d3a5fcef2d,136.99,High Value
479085be6190cd4a8e610b4fcce5f29c,0.0,Low Value
479263557713245b05e6e0117ccdfd03,116.0,High Value
479346aff25d6c68b88e2927769b94d3,155.99,High Value
