order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,item_count,unique_products,unique_sellers,item_revenue,freight_value,avg_item_price,max_item_price,product_categories,distinct_categories,avg_product_weight_g,avg_product_volume_cm3,payment_value,payment_installments,payment_types,credit_card_value,payment_credit_card_value,credit_card_share,review_score,review_count,has_review_comment,purchase_date,purchase_month,delivery_days,estimated_delivery_days,approval_hours,late_delivery_flag,delivered_flag,cancelled_flag,geolocation_zip_code_prefix,latitude,longitude,geo_city,geo_state,geo_records
d010facca14d57e997bf54e52f0ea03b,fa8c1b0cc3867a62150b15d907f94382,delivered,2018-03-19 19:35:39,2018-03-19 19:55:33,2018-03-20 20:41:26,2018-04-04 19:16:39,2018-03-29,a3f90ba3fa24d9ec5cee857de2f2e92b,13254,itatiba,SP,1.0,1.0,1.0,46.99,7.39,46.99,46.99,telephony,1.0,500.0,1760.0,54.38,1.0,credit_card,0.0,54.38,1.0,1.0,1.0,1.0,2018-03-19,2018-03,15.986805555555556,9.18357638888889,0.33166666666666667,1.0,1,0,13254.0,-23.010063251859854,-46.81331016487045,itatiba,SP,43.0
b545ba7b0bd67a3128185c7214704319,7e2ca73af071679902a9ba14d7c3cee8,delivered,2018-06-11 14:59:24,2018-06-11 16:31:42,2018-06-12 14:15:00,2018-06-18 16:41:04,2018-07-04,55020cb68ae358a51969695657a54e9c,15520,valentim gentil,SP,1.0,1.0,1.0,316.05,24.03,316.05,316.05,home_construction,1.0,9350.0,8000.0,340.08,8.0,credit_card,0.0,340.08,1.0,4.0,1.0,0.0,2018-06-11,2018-06,7.070601851851852,22.375416666666666,1.5383333333333333,0.0,1,0,15520.0,-20.422516637792164,-50.08239379495827,valentim gentil,SP,56.0
876309add96f9d84db9b2379de836323,a12dfb063d9ba1e0e2f7485b9a7d8987,delivered,2018-03-28 22:51:34,2018-03-28 23:07:34,2018-03-29 16:07:09,2018-04-20 20:06:45,2018-04-26,b0ff65b2616bd5d0412b771e2d77dfff,98785,santa rosa,RS,1.0,1.0,1.0,10.99,18.23,10.99,10.99,furniture_decor,1.0,100.0,48000.0,29.22,1.0,credit_card,0.0,29.22,1.0,4.0,1.0,0.0,2018-03-28,2018-03,22.885543981481483,28.047523148148148,0.26666666666666666,0.0,1,0,98785.0,-27.8504457535618,-54.47419617611154,santa rosa,RS,29.0
4b7836c7fde2f69b09ca54addb676d28,5009c471461106bdc79fe8333e03a7a5,delivered,2017-04-09 17:54:27,2017-04-09 18:05:15,2017-04-11 10:35:23,2017-04-18 12:51:41,2017-05-15,97d5a3c222d46b035442bcbcd810d54d,80330,curitiba,PR,1.0,1.0,1.0,54.98,14.55,54.98,54.98,toys,1.0,250.0,4180.0,69.53,1.0,credit_card,0.0,69.53,1.0,3.0,1.0,1.0,2017-04-09,2017-04,8.78974537037037,35.25385416666666,0.18,0.0,1,0,80330.0,-25.470015066333886,-49.3056982872641,curitiba,PR,74.0
f3edc53c0e5bd4a11ddd437dabb01c6b,94fc05ffa6e43f8e072734e06e50e568,delivered,2018-06-30 12:53:33,2018-06-30 13:10:23,2018-07-02 14:40:00,2018-07-05 17:33:04,2018-07-31,e4efc3b55060412aa551053c35f581f4,36202,barbacena,MG,1.0,1.0,1.0,129.99,14.12,129.99,129.99,watches_gifts,1.0,500.0,352.0,144.11,5.0,credit_card,0.0,144.11,1.0,4.0,1.0,0.0,2018-06-30,2018-06,5.194108796296296,30.4628125,0.28055555555555556,0.0,1,0,36202.0,-21.211635315422235,-43.77871423838859,barbacena,MG,186.0
c382d84d35f4d874b1f1c372f4bde27c,59168d27c5da6a50e3d1f03d482e80b2,delivered,2018-07-20 09:42:40,2018-07-20 15:05:22,2018-07-23 11:53:00,2018-07-27 11:54:15,2018-08-14,393c2ace23a135d0bcc7e70167448e16,47800,barreiras,BA,1.0,1.0,1.0,145.9,15.47,145.9,145.9,drinks,1.0,2250.0,7168.0,161.37,1.0,boleto,0.0,0.0,0.0,5.0,1.0,1.0,2018-07-20,2018-07,7.091377314814815,24.59537037037037,5.378333333333333,0.0,1,0,47800.0,-12.145314580597873,-44.993049777139866,barreiras,BA,123.0
14d5fd67132f83c0c8a9e241e4a7d4dd,f59c3b73fe7833bf53a1be19a6f17c81,delivered,2018-08-04 13:42:44,2018-08-04 13:50:20,2018-08-06 15:05:00,2018-08-07 20:08:51,2018-08-09,f9a2090a26802e418b4ea39294bcfa98,4286,sao paulo,SP,1.0,1.0,1.0,24.99,7.44,24.99,24.99,computers_accessories,1.0,150.0,1512.0,32.43,1.0,credit_card,0.0,32.43,1.0,3.0,1.0,0.0,2018-08-04,2018-08,3.268136574074074,4.428657407407408,0.12666666666666668,0.0,1,0,4286.0,-23.61535906647812,-46.603291532506645,sao paulo,SP,36.0
66305a754211cca47c3a2a59addf19ba,a629686911e06a8876b4b570375c1710,delivered,2018-07-26 13:59:29,2018-07-27 02:10:13,2018-07-30 13:48:00,2018-08-17 12:41:34,2018-08-21,5c3914b94ee76459cbcc768f1bd2dd0a,85740,perola d'oeste,PR,1.0,1.0,1.0,499.9,37.26,499.9,499.9,housewares,1.0,4050.0,22528.0,537.16,1.0,boleto,0.0,0.0,0.0,5.0,1.0,1.0,2018-07-26,2018-07,21.945891203703702,25.417025462962965,12.178888888888888,0.0,1,0,85740.0,-25.826963190223214,-53.74156345609367,pérola d'oeste,PR,18.0
4bc02ff9a093f3cc4119a960969f5f74,81e002e37c83087d148d2062bb1ba395,delivered,2017-09-06 20:56:29,2017-09-06 21:10:11,2017-09-08 18:47:38,2017-09-18 22:51:39,2017-09-27,0efdde54b9e08d009874be9231dfe635,35430,ponte nova,MG,1.0,1.0,1.0,174.9,15.97,174.9,174.9,watches_gifts,1.0,300.0,3520.0,190.87,8.0,credit_card,0.0,190.87,1.0,5.0,1.0,1.0,2017-09-06,2017-09,12.079976851851852,20.127442129629628,0.22833333333333333,0.0,1,0,35430.0,-20.4103580795654,-42.897725951016376,ponte nova,MG,372.0
ba403fc6762185ac676fa515ce2b1afa,c9444a4e408930bdf5341d081def10d0,delivered,2018-05-17 07:39:35,2018-05-17 08:36:21,2018-05-17 10:30:00,2018-06-05 13:48:32,2018-06-13,5a4ac8dc137c5010a2845fc89f2ccd67,54720,sao lourenco da mata,PE,1.0,1.0,1.0,55.0,19.08,55.0,55.0,watches_gifts,1.0,250.0,352.0,74.08,3.0,credit_card,0.0,74.08,1.0,1.0,1.0,1.0,2018-05-17,2018-05,19.256215277777777,26.68084490740741,0.9461111111111111,0.0,1,0,54720.0,-8.005278812943548,-35.03802024271451,sao lourenco da mata,PE,21.0
c301f64860cec992f8d9c532fb00f867,7cd7d781203890be0d18accf75bd90d5,delivered,2017-10-05 03:54:42,2017-10-06 04:05:54,2017-10-06 17:55:21,2017-10-13 23:35:45,2017-10-24,55dfea89540867cbe96091b82db0cb06,2835,sao paulo,SP,2.0,2.0,1.0,58.0,15.56,29.0,29.0,watches_gifts,1.0,225.0,352.0,73.56,7.0,credit_card,0.0,73.56,1.0,5.0,1.0,0.0,2017-10-05,2017-10,8.82017361111111,18.83701388888889,24.186666666666667,0.0,1,0,2835.0,-23.471629580212355,-46.69459986844306,sao paulo,SP,14.0
504ec2b6f69e898c557955750272d563,ba0a799b8a7b0b1a1ac522a0a8839bff,shipped,2018-05-07 21:43:48,2018-05-07 21:54:31,2018-05-08 14:17:00,,2018-05-21,22c8d7801061f27eff57f37ac4ef10e1,6327,carapicuiba,SP,2.0,2.0,1.0,48.989999999999995,14.780000000000001,24.494999999999997,28.99,fashion_bags_accessories,2.0,75.0,3224.0,63.77,5.0,credit_card,0.0,63.77,1.0,5.0,1.0,0.0,2018-05-07,2018-05,,13.094583333333333,0.1786111111111111,,0,0,6327.0,-23.53422392014591,-46.82367516165653,carapicuiba,SP,47.0
78ab727370e07aaf73b362897c8c6e3d,e8fff6456a357707eba84dae9ef01dd5,delivered,2018-05-16 14:15:12,2018-05-16 15:19:21,2018-05-17 14:36:00,2018-05-23 18:31:41,2018-06-04,ac3d0170d3ca79e7512a06a516f4621d,74911,aparecida de goiania,GO,1.0,1.0,1.0,139.2,18.55,139.2,139.2,furniture_decor,1.0,1750.0,28175.0,157.75,3.0,credit_card,0.0,157.75,1.0,1.0,1.0,1.0,2018-05-16,2018-05,7.178113425925926,18.406111111111112,1.0691666666666666,0.0,1,0,74911.0,-16.73687999999993,-49.24506982297813,aparecida de goiania,GO,13.0
edddb585a5c894ef488568334c567e2e,80b86a02fc5a84c2fe32d9884a5f02f1,delivered,2018-08-13 14:34:31,2018-08-13 14:50:16,2018-08-14 13:31:00,2018-08-21 14:32:45,2018-08-27,0688198ee392c92540c81f5a3f2b3655,38408,uberlandia,MG,1.0,1.0,1.0,74.0,23.32,74.0,74.0,bed_bath_table,1.0,1383.0,20000.0,97.32,1.0,credit_card,0.0,97.32,1.0,2.0,1.0,0.0,2018-08-13,2018-08,7.998773148148148,13.392696759259259,0.2625,0.0,1,0,38408.0,-18.92412558767655,-48.2490225,uberlandia,MG,621.0
d0935e6fe51f0d5724f4759cfaa8caf3,03dcea146dfc2ccacbc079ee9a669db5,delivered,2018-03-09 16:41:08,2018-03-09 16:55:34,2018-03-12 23:23:24,2018-03-21 17:38:35,2018-04-06,61bc6c4a059f69ea37ec1fc5abfca27f,7024,guarulhos,SP,1.0,1.0,1.0,79.9,19.53,79.9,79.9,furniture_decor,1.0,550.0,5390.0,99.43,1.0,credit_card,0.0,99.43,1.0,3.0,1.0,1.0,2018-03-09,2018-03,12.039895833333333,27.304768518518518,0.24055555555555555,0.0,1,0,7024.0,-23.47971699194992,-46.53762280613422,guarulhos,SP,34.0
193f92153e2d2dc57d0052176ef585c0,8a19afec74d4f1f9cb69fe402d98c3b6,delivered,2018-01-20 12:31:43,2018-01-20 12:50:57,2018-01-24 16:14:59,2018-02-10 01:13:16,2018-02-16,076fae3f09eb7ff1b41f2dcbd96e867f,31640,belo horizonte,MG,1.0,1.0,1.0,86.9,17.86,86.9,86.9,home_confort,1.0,1825.0,21200.0,104.76,2.0,credit_card,0.0,104.76,1.0,5.0,1.0,0.0,2018-01-20,2018-01,20.528854166666665,26.47797453703704,0.32055555555555554,0.0,1,0,31640.0,-19.797761094927534,-43.97403479003405,belo horizonte,MG,49.0
a8c3124b7f912401d702018ae0c02b05,3ccb27f9c7ee205656acef98c19fc061,delivered,2018-04-16 20:46:53,2018-04-16 23:12:05,2018-05-08 14:04:00,2018-05-16 00:22:05,2018-05-22,f32cdbbeca0aba5358bddc018dd12b09,91340,porto alegre,RS,1.0,1.0,1.0,149.9,15.93,149.9,149.9,watches_gifts,1.0,4338.0,2856.0,165.83,1.0,credit_card,0.0,165.83,1.0,2.0,1.0,0.0,2018-04-16,2018-04,29.149444444444445,35.134108796296296,2.42,0.0,1,0,91340.0,-30.022310828755256,-51.16925195435391,porto alegre,RS,81.0
62b2adbcbcf4e28df4b998bfb094f3f9,16474d0d0fb3c08f805bc4de00cea8c1,delivered,2018-07-14 16:32:00,2018-07-14 16:50:19,2018-07-16 13:48:00,2018-07-23 19:01:30,2018-08-15,12d9e338f349a4d5ba7ebedf1f93b26f,20715,rio de janeiro,RJ,1.0,1.0,1.0,120.0,18.94,120.0,120.0,home_appliances,1.0,150.0,4500.0,138.94,1.0,credit_card,0.0,138.94,1.0,4.0,1.0,0.0,2018-07-14,2018-07,9.103819444444444,31.31111111111111,0.30527777777777776,0.0,1,0,20715.0,-22.913050588954917,-43.268783924923525,rio de janeiro,RJ,59.0
70c63ecc0f8619ac9ebb83fd52466e64,2e9a3c93d2ff06bffa5cfa7201ab1ec7,delivered,2018-06-29 18:39:21,2018-06-29 18:50:24,2018-07-04 15:18:00,2018-07-09 15:49:46,2018-07-27,ee053c87e7fb771f1326ad7f8592c28e,73368,brasilia,DF,1.0,1.0,1.0,155.0,19.19,155.0,155.0,watches_gifts,1.0,4338.0,2856.0,174.19,4.0,credit_card,0.0,174.19,1.0,4.0,1.0,0.0,2018-06-29,2018-06,9.882233796296296,27.222673611111112,0.18416666666666667,0.0,1,0,73368.0,-15.74972997671513,-47.92717447281999,brasilia,DF,1.0
c0d0691580b4aefa924ed59260eb09d0,46e2d6b50f8e37ab99e7f2aabcab7b3a,delivered,2018-07-24 15:43:53,2018-07-24 15:55:18,2018-07-25 11:59:00,2018-08-03 17:22:29,2018-08-13,a00e38794a6b0c88f86ebedb6b68c8b9,38439,martinesia,MG,1.0,1.0,1.0,34.89,18.34,34.89,34.89,baby,1.0,517.0,6156.0,53.23,5.0,credit_card,0.0,53.23,1.0,2.0,1.0,0.0,2018-07-24,2018-07,10.068472222222223,19.344525462962963,0.19027777777777777,0.0,1,0,38439.0,-18.947673738116595,-48.17591170124266,tapuirama,MG,2.0
c17b377c10026e36286772008451d021,5a62330b90ef93e8730dbb18880b08af,delivered,2018-02-01 10:02:13,2018-02-02 02:53:45,2018-02-03 10:33:38,2018-02-14 18:08:23,2018-02-23,14885ec3a15ffa02b8dc0cb52748ef9e,15290,buritama,SP,1.0,1.0,1.0,135.49,12.45,135.49,135.49,health_beauty,1.0,150.0,12800.0,147.94,1.0,boleto,0.0,0.0,0.0,5.0,1.0,0.0,2018-02-01,2018-02,13.337615740740741,21.581793981481482,16.858888888888888,0.0,1,0,15290.0,-21.067069686049607,-50.14509943391676,buritama,SP,101.0
49e809b11c0445fb0229f28378d3d30d,a5fb3b16bcb08fb9f1290f225390b829,delivered,2017-07-19 13:37:59,2017-07-19 13:50:21,2017-07-26 15:37:45,2017-07-31 18:29:56,2017-08-14,0f5974d48b53c84eab42f27ff30a4bcd,17280,pederneiras,SP,1.0,1.0,1.0,179.99,45.73,179.99,179.99,office_furniture,1.0,19400.0,120960.0,225.72,3.0,credit_card,0.0,225.72,1.0,4.0,1.0,1.0,2017-07-19,2017-07,12.202743055555555,25.43195601851852,0.2061111111111111,0.0,1,0,17280.0,-22.346929999166324,-48.78006525529161,pederneiras,SP,203.0
97012c3a032fb57d51f04669419f5a49,a3462eb52c92ce66a03f2eb65b58de6b,delivered,2018-03-18 22:01:30,2018-03-20 09:30:42,2018-03-21 18:43:42,2018-04-02 20:38:32,2018-04-24,ae44510fbe1ff7826298182f9f21aee9,22430,rio de janeiro,RJ,1.0,1.0,1.0,151.9,27.14,151.9,151.9,watches_gifts,1.0,4338.0,2856.0,179.04,3.0,credit_card,0.0,179.04,1.0,5.0,1.0,0.0,2018-03-18,2018-03,14.94238425925926,36.08229166666667,35.486666666666665,0.0,1,0,22430.0,-22.98264398473655,-43.22079361558667,rio de janeiro,RJ,137.0
7afbe6ef708d0ae150028f52512230ad,f80a9faaf4e610c5a191d4c5d19412ce,delivered,2017-10-01 21:55:31,2017-10-01 22:07:25,2017-10-02 13:58:04,2017-10-19 22:14:05,2017-10-31,32e798e44d5d6847c29700f4fd81c67f,91520,porto alegre,RS,1.0,1.0,1.0,39.0,16.6,39.0,39.0,bed_bath_table,1.0,1000.0,7000.0,55.6,1.0,credit_card,0.0,55.6,1.0,5.0,1.0,1.0,2017-10-01,2017-10,18.012893518518517,29.08644675925926,0.19833333333333333,0.0,1,0,91520.0,-30.067437834583632,-51.16753402804539,porto alegre,RS,117.0
b2ec82a4b2d9bf24fc1f5ba0e4883bdc,9fc24442b2e31121b7c8907d33253b97,delivered,2018-06-12 12:21:41,2018-06-13 09:00:46,2018-06-26 12:52:00,2018-07-04 20:32:36,2018-07-19,a12fc54cae982f13145a7c826cce10a1,59592,caicara do norte,RN,1.0,1.0,1.0,1099.0,58.41,1099.0,1099.0,telephony,1.0,383.0,2496.0,1157.41,10.0,credit_card,0.0,1157.41,1.0,5.0,1.0,0.0,2018-06-12,2018-06,22.34091435185185,36.48494212962963,20.65138888888889,0.0,1,0,59592.0,-5.063537654523469,-36.05172986000658,caiçara do norte,RN,7.0
9d033f810cbd1a45838c0d451bbae981,5366b0fd8d98481e724d2c25b0f6be0a,delivered,2018-04-20 13:07:56,2018-04-24 19:04:06,2018-04-25 04:12:51,2018-04-25 21:12:10,2018-05-09,53c26d4cc00e6fe479057e894b7c1805,7030,guarulhos,SP,1.0,1.0,1.0,104.9,12.07,104.9,104.9,housewares,1.0,1700.0,2800.0,116.97,2.0,credit_card,0.0,116.97,1.0,5.0,1.0,0.0,2018-04-20,2018-04,5.336273148148148,18.452824074074073,101.93611111111112,0.0,1,0,7030.0,-23.49538275437128,-46.55071593075192,guarulhos,SP,49.0
c6094f6ab0c25eda761622ab09aa423d,69ee62ecc8d2937fca0e1a3d4de5a2ce,delivered,2018-07-25 10:16:15,2018-07-25 10:30:20,2018-07-26 14:31:00,2018-07-30 17:29:34,2018-08-22,9b82602fc3e9a153752f16553752d58d,21930,rio de janeiro,RJ,2.0,2.0,1.0,238.1,31.869999999999997,119.05,119.3,perfumery,2.0,475.0,4037.5,269.97,6.0,credit_card,0.0,269.97,1.0,5.0,1.0,1.0,2018-07-25,2018-07,5.300914351851852,27.57204861111111,0.23472222222222222,0.0,1,0,21930.0,-22.81972482360764,-43.17789676464306,rio de janeiro,RJ,183.0
6b9b73174454a8a1b0a255b448f5e5bb,84d9369e3431d2b768c1e80c9678041d,delivered,2017-07-05 21:14:49,2017-07-05 21:25:17,2017-07-06 13:23:24,2017-07-12 21:47:59,2017-07-27,efa0f03926c32196b7872e25a183ee84,21050,rio de janeiro,RJ,1.0,1.0,1.0,78.0,14.3,78.0,78.0,watches_gifts,1.0,250.0,640.0,92.3,4.0,credit_card,0.0,92.3,1.0,5.0,1.0,0.0,2017-07-05,2017-07,7.023032407407407,21.114710648148147,0.17444444444444446,0.0,1,0,21050.0,-22.87685596171149,-43.258893229384334,rio de janeiro,RJ,153.0
0dbcaa88e213607d3795e96eda505c73,0018c09f333634ca9c80d9ff46e43e9c,delivered,2018-07-01 18:07:57,2018-07-01 18:30:25,2018-07-03 14:55:00,2018-07-07 15:47:40,2018-07-20,688bb6776d5f885e4b46d4c4bac240c2,9190,santo andre,SP,1.0,1.0,1.0,42.99,13.88,42.99,42.99,pet_shop,1.0,800.0,12500.0,56.87,5.0,credit_card,0.0,56.87,1.0,5.0,1.0,1.0,2018-07-01,2018-07,5.902581018518519,18.244479166666668,0.37444444444444447,0.0,1,0,9190.0,-23.67489222786944,-46.53867996829014,santo andré,SP,148.0
0a0ae1b561eab534493c5588efc5169c,090ad6d0d50a83c661a31538f2642cdf,delivered,2017-09-15 12:57:46,2017-09-19 03:44:19,2017-09-21 13:49:53,2017-10-04 17:49:06,2017-10-05,1c23e9b21cc43e6f701683d23ab22360,28614,nova friburgo,RJ,1.0,1.0,1.0,299.0,26.93,299.0,299.0,home_confort,1.0,5700.0,32000.0,325.93,1.0,boleto,0.0,0.0,0.0,5.0,1.0,1.0,2017-09-15,2017-09,19.202314814814816,19.45988425925926,86.77583333333334,0.0,1,0,28614.0,-22.29151129036636,-42.51784379575741,nova friburgo,RJ,29.0
02c371100bf54facae80322579c7fefb,ad6f2686bc9a43070103abf4021c6e35,delivered,2017-11-07 02:55:51,2017-11-07 06:31:37,2017-11-10 19:48:03,2017-11-16 21:07:58,2017-11-21,57687546c853c106a30036e7c483dc7d,11065,santos,SP,1.0,1.0,1.0,49.9,9.34,49.9,49.9,flowers,1.0,600.0,9000.0,59.24,1.0,credit_card,0.0,59.24,1.0,5.0,1.0,1.0,2017-11-07,2017-11,9.758414351851853,13.877881944444445,3.596111111111111,0.0,1,0,11065.0,-23.965874528997677,-46.34150751526344,santos,SP,233.0
413158eae01863d8624661dc2aafcfce,ae93d71344619ff965081e7e57c94788,delivered,2017-07-29 02:05:15,2017-07-31 17:15:21,2017-08-04 12:34:15,2017-08-15 20:18:43,2017-08-22,eca3a8926046168aff9d798845a45446,22450,rio de janeiro,RJ,1.0,1.0,1.0,54.99,15.13,54.99,54.99,bed_bath_table,1.0,900.0,2560.0,70.12,7.0,credit_card,0.0,70.12,1.0,5.0,1.0,0.0,2017-07-29,2017-07,17.759351851851854,23.913020833333334,63.16833333333334,0.0,1,0,22450.0,-22.986070873304826,-43.23094796623414,rio de janeiro,RJ,188.0
ebb9d61c0744305e9172b4265468c17b,d8d9d264aaf6573952ccd477cbd47d87,delivered,2018-08-02 18:09:34,2018-08-02 18:43:49,2018-08-03 14:52:00,2018-08-08 13:39:34,2018-08-22,ff49bffe330079cba69c36c1dd40ea9c,18240,angatuba,SP,1.0,1.0,1.0,45.9,17.45,45.9,45.9,health_beauty,1.0,2033.0,4488.0,63.35,3.0,credit_card,0.0,63.35,1.0,5.0,1.0,1.0,2018-08-02,2018-08,5.8125,19.24335648148148,0.5708333333333333,0.0,1,0,18240.0,-23.491212768420894,-48.41303615357625,angatuba,SP,88.0
85df002ba0e8668b282706e73132a0e5,0bdca8cf66b7d24237c048c8992a8b7a,delivered,2017-06-07 21:13:15,2017-06-09 02:23:01,2017-06-09 17:25:56,2017-06-19 14:52:00,2017-06-30,82e234f722a0424865f264e825423f24,86047,londrina,PR,1.0,1.0,1.0,42.9,15.1,42.9,42.9,housewares,1.0,500.0,2112.0,58.0,1.0,boleto,0.0,0.0,0.0,5.0,1.0,0.0,2017-06-07,2017-06,11.735243055555555,22.11579861111111,29.162777777777777,0.0,1,0,86047.0,-23.34835004995272,-51.168017976999124,londrina,PR,60.0
53f3f52eca823461e5ee857dd46fb101,00ee08bd4046a080a8ec38c5e0937372,delivered,2017-10-15 17:27:14,2017-10-15 18:08:12,2017-10-16 15:38:48,2017-11-04 16:42:17,2017-11-10,5efe3bb2ff056a6a0f2370818502daed,25935,mage,RJ,1.0,1.0,1.0,278.0,16.7,278.0,278.0,watches_gifts,1.0,269.0,2431.0,294.7,8.0,credit_card,0.0,294.7,1.0,5.0,1.0,1.0,2017-10-15,2017-10,19.96878472222222,25.27275462962963,0.6827777777777778,0.0,1,0,25935.0,-22.60809016051458,-43.183726988267125,mage,RJ,85.0
1e01369b33244af82c1b44d7359da3dc,0c11fa556f26997671eaeb09e029bc73,delivered,2018-05-06 11:40:23,2018-05-08 19:55:36,2018-05-11 14:53:00,2018-05-14 20:02:44,2018-05-21,445303938ffc592a9c9db7dacb942a25,13465,americana,SP,1.0,1.0,1.0,122.9,8.21,122.9,122.9,pet_shop,1.0,533.0,5760.0,131.11,1.0,credit_card,0.0,131.11,1.0,5.0,1.0,0.0,2018-05-06,2018-05,8.348854166666667,14.513622685185185,56.25361111111111,0.0,1,0,13465.0,-22.744087211669218,-47.3355508154243,americana,SP,94.0
1ed9fe02b5d745a3397a33415ecd5577,0603e61027d99341d08fa2c64fdf5915,delivered,2018-02-16 20:28:41,2018-02-16 20:46:41,2018-02-19 17:54:45,2018-02-26 14:08:46,2018-03-15,807296d62da788dec65e395496233222,7434,aruja,SP,1.0,1.0,1.0,16.5,12.48,16.5,16.5,auto,1.0,300.0,528.0,28.98,1.0,credit_card,0.0,28.98,1.0,5.0,1.0,0.0,2018-02-16,2018-02,9.736168981481482,26.146747685185186,0.3,0.0,1,0,7434.0,-23.41611364737914,-46.321211804738425,aruja,SP,34.0
4d8a7251d3f4f82c05c207b52ccd25f3,6ee76c3941b644506c8dc73861add1d9,delivered,2018-08-11 18:52:46,2018-08-11 19:05:20,2018-08-13 14:22:00,2018-08-17 17:04:29,2018-08-27,6f7c6c8b6f6589599907dae484d21d54,13603,araras,SP,1.0,1.0,1.0,139.9,23.78,139.9,139.9,sports_leisure,1.0,1223.0,18400.0,163.68,1.0,credit_card,0.0,163.68,1.0,5.0,1.0,0.0,2018-08-11,2018-08,5.924803240740741,15.213356481481481,0.20944444444444443,0.0,1,0,13603.0,-22.34951259827352,-47.39940066642275,araras,SP,84.0
9320275e627cc0d374f04e77e1ee2f0e,369a3bfbe0d193b57a6906b4f5f93d8e,delivered,2017-07-24 19:22:18,2017-07-24 19:35:21,2017-07-28 11:19:46,2017-08-14 15:31:47,2017-08-15,f36f76de5290df0bae563f9cdccffeb7,5567,sao paulo,SP,1.0,1.0,1.0,159.0,38.95,159.0,159.0,home_appliances_2,1.0,7300.0,44280.0,197.95,2.0,credit_card,0.0,197.95,1.0,1.0,1.0,0.0,2017-07-24,2017-07,20.839918981481482,21.192847222222223,0.2175,0.0,1,0,5567.0,-23.59368382944774,-46.78679342998731,sao paulo,SP,40.0
970bbf79974ba1ef73cc21ee6fe52cc6,7b7f18d5f94e3c25bd66ec35e87383f0,delivered,2018-04-03 00:05:04,2018-04-04 00:09:24,2018-04-13 18:05:51,2018-04-18 23:48:32,2018-05-04,02b6ef845021b8fefe19c8d200f3ee06,20771,rio de janeiro,RJ,1.0,1.0,1.0,1914.58,109.73,1914.58,1914.58,bed_bath_table,1.0,24050.0,144000.0,2024.31,1.0,credit_card,0.0,2024.31,1.0,4.0,1.0,1.0,2018-04-03,2018-04,15.988518518518518,30.99648148148148,24.072222222222223,0.0,1,0,20771.0,-22.88631916457965,-43.27870687593055,rio de janeiro,RJ,155.0
a3f03305225173eb1cf3ea5eeb32e583,74e3e653fa67f92300809f4369b0f8de,delivered,2017-08-31 10:45:07,2017-08-31 11:04:36,2017-09-04 13:14:59,2017-09-11 18:58:50,2017-09-20,7bd29d20a3652dd52bcf8c29f858709c,12120,tremembe,SP,1.0,1.0,1.0,39.99,11.85,39.99,39.99,perfumery,1.0,50.0,6000.0,51.84,5.0,credit_card,0.0,51.84,1.0,5.0,1.0,0.0,2017-08-31,2017-08,11.342858796296296,19.552002314814814,0.32472222222222225,0.0,1,0,12120.0,-22.970573797573714,-45.545955394585675,tremembe,SP,246.0
7f6ad013a5d4f135c074e96bfa4de9a3,bb78e1ff2a9e97842dc581fc896e161c,delivered,2017-12-22 22:02:12,2017-12-22 22:11:22,2017-12-26 19:57:43,2018-01-09 20:54:08,2018-01-19,0fdfbef2ae337480fe00523dac271cb3,22783,rio de janeiro,RJ,2.0,2.0,1.0,219.8,36.04,109.9,119.9,bed_bath_table,1.0,1500.0,4002.0,255.84,10.0,credit_card,0.0,255.84,1.0,2.0,1.0,1.0,2017-12-22,2017-12,17.952731481481482,27.081805555555555,0.1527777777777778,0.0,1,0,22783.0,-22.98589720458458,-43.45719971417144,rio de janeiro,RJ,98.0
fb797aee19d1e438385938cd482027bb,62383c983441809ec8977c644dd37a54,delivered,2017-08-08 10:46:08,2017-08-08 11:04:09,2017-08-08 15:59:35,2017-09-05 18:53:02,2017-09-01,ee98818c6687d02e43557a4ea0178b2b,29500,alegre,ES,1.0,1.0,1.0,149.9,15.8,149.9,149.9,sports_leisure,1.0,200.0,1870.0,165.7,8.0,credit_card,0.0,165.7,1.0,1.0,1.0,1.0,2017-08-08,2017-08,28.338125,23.551296296296297,0.30027777777777775,1.0,1,0,29500.0,-20.76254068871528,-41.53364506531287,alegre,ES,109.0
77fc7da5ef4df2c48276ae832072dcf1,a260ca264a1787a1842ced2735bff664,delivered,2018-01-07 22:52:49,2018-01-07 23:07:11,2018-01-08 21:10:13,2018-01-09 15:57:34,2018-01-24,9935b7e2683de890a208026f020e54d3,1504,sao paulo,SP,1.0,1.0,1.0,109.9,11.97,109.9,109.9,sports_leisure,1.0,6050.0,36000.0,121.87,1.0,credit_card,0.0,121.87,1.0,5.0,1.0,1.0,2018-01-07,2018-01,1.7116319444444446,16.04665509259259,0.23944444444444443,0.0,1,0,1504.0,-23.56573442894858,-46.6394994152158,sao paulo,SP,36.0
