customer_unique_id,segment,cluster_id,recency_days,frequency,monetary,avg_order_value,avg_review_score,avg_delivery_days,late_delivery_rate,state,city
10520c7284568bbf47901ffe4fac680e,Dormant Low-Engagement Buyers,4,119,1,68.04,68.04,3.0,19.020381944444445,0.0,CE,fortaleza
105386e05405db999b39121700b6be71,High-Value Multi-Order Customers,3,26,1,208.66,208.66,1.0,5.841076388888889,0.0,SP,sao paulo
1053dbc311c0130e6f1b88bcbcc7ed65,Premium Basket Buyers,2,527,1,130.91,130.91,4.0,26.885219907407407,0.0,MG,divinopolis
1053f67b98927ed3b841a229503ea060,High-Value Multi-Order Customers,3,484,1,150.89,150.89,1.0,34.70186342592593,1.0,RJ,araruama
105761d95a7439fca09ab5f4c5f535b8,High-Value Multi-Order Customers,3,177,1,135.35,135.35,3.0,9.912997685185186,0.0,SP,socorro
1057d4001c0de06ea742f7f99aab6677,Dormant Low-Engagement Buyers,4,279,1,72.14,72.14,3.0,18.108923611111113,0.0,MG,paraisopolis
1057f54639afe5be6643510edd1b9b84,Dormant Low-Engagement Buyers,4,517,1,101.14,101.14,5.0,5.729479166666667,0.0,SP,jau
1057fd6817f767701286354dbebef40e,High-Value Multi-Order Customers,3,214,1,581.11,581.11,4.0,19.114074074074075,0.0,ES,serra
1058b6fc88985f43145ba22a83a00cdb,Service-Risk / Low-Satisfaction Customers,0,367,1,54.11,54.11,5.0,22.087430555555557,0.0,RJ,niteroi
105b3545df1ec6973a1af5e1654242ec,High-Value Multi-Order Customers,3,279,1,133.48,133.48,2.0,42.153252314814814,1.0,RJ,rio de janeiro
105b90bd13985a707ab2cc4567cb7c58,Dormant Low-Engagement Buyers,4,299,1,144.85,144.85,5.0,12.26724537037037,0.0,PE,ipojuca
105be9ad12efa2f0da3cbddb9a40f6cb,High-Value Multi-Order Customers,3,235,1,190.48,190.48,5.0,9.15244212962963,0.0,RS,alvorada
105c24b5a1b794caa603efdcdd849a39,Dormant Low-Engagement Buyers,4,421,1,142.42,142.42,4.0,20.75880787037037,0.0,MA,sao luis
105d32c5e369fd40105cc2fddb470d0f,Premium Basket Buyers,2,275,1,55.0,55.0,1.0,32.72940972222222,1.0,RJ,niteroi
105de65c9664802b116bce00da47b9a4,Premium Basket Buyers,2,255,1,37.77,37.77,1.0,4.509143518518519,0.0,SP,ribeirao pires
105e25b71da608ff7ce69c4a3ae328ad,Dormant Low-Engagement Buyers,4,122,1,87.16,87.16,3.0,11.16332175925926,0.0,RJ,macae
105e4e021d64daefffa74f4630107f3d,Dormant Low-Engagement Buyers,4,113,1,176.89,176.89,5.0,7.019629629629629,0.0,PR,loanda
105e7ec4dda85b9f52a2251080809e22,Dormant Low-Engagement Buyers,4,36,1,37.85,37.85,2.0,2.5717939814814814,0.0,SP,sao paulo
105f8a4a0419fbee2eef2a0d25e6eeac,Dormant Low-Engagement Buyers,4,178,1,44.59,44.59,5.0,10.110416666666667,0.0,SP,santo andre
106049bb23586f3855bf62c1b380cae1,Service-Risk / Low-Satisfaction Customers,0,170,1,26.29,26.29,4.0,2.964513888888889,0.0,SP,santana de parnaiba
106106992030e0d83e6f1bc9d4054070,High-Value Multi-Order Customers,3,468,1,389.82,389.82,5.0,11.50925925925926,0.0,MG,belo horizonte
106160f93a08c796a79ec8239ea7c76b,Premium Basket Buyers,2,50,1,152.94,152.94,5.0,12.408564814814815,0.0,SP,cordeiropolis
1062069afa25a490f187737cf2768253,Dormant Low-Engagement Buyers,4,58,1,143.04,143.04,5.0,7.336099537037037,0.0,CE,taua
1062922ff74853417e6f85ad68833a56,Dormant Low-Engagement Buyers,4,393,1,58.09,58.09,5.0,7.636678240740741,0.0,SC,otacilio costa
10672cde9b97aefe328cc97e4cb711ed,Service-Risk / Low-Satisfaction Customers,0,62,1,32.7,32.7,5.0,6.280300925925926,0.0,SP,mongagua
10674cc49bd68773d186d496d8ed071d,Premium Basket Buyers,2,310,1,121.36,121.36,5.0,6.439398148148148,0.0,SP,sao jose do rio preto
1068107e93cbef52ffa28f43759f8779,Premium Basket Buyers,2,212,1,60.1,60.1,5.0,20.516377314814815,0.0,MG,juiz de fora
1068cc67ce615ce1bdc2636466448f14,Dormant Low-Engagement Buyers,4,137,1,138.41,138.41,5.0,10.239293981481481,0.0,RS,gravatai
106abb15071cec3557f8cd3b89384e99,High-Value Multi-Order Customers,3,154,1,521.37,521.37,4.0,15.94037037037037,0.0,MG,contagem
106b48bf15a9b6bc982c2ee071bb4890,Premium Basket Buyers,2,191,1,38.27,38.27,5.0,15.1825,1.0,SP,sao paulo
106cfa9587e89158ef37ff1cda4072f6,High-Value Multi-Order Customers,3,126,1,275.76,275.76,5.0,13.047222222222222,0.0,PR,maringa
106d23b2827e8be3f52d99b11db0863c,Dormant Low-Engagement Buyers,4,106,1,82.9,82.9,4.0,6.82400462962963,0.0,MG,belo horizonte
106d945c09d13252cfcef55e420ab8aa,High-Value Multi-Order Customers,3,359,1,406.14,406.14,3.0,3.23875,0.0,RJ,rio de janeiro
106daf23761c4a8426c2cc28d75fb342,Dormant Low-Engagement Buyers,4,36,1,114.9,114.9,3.0,7.241412037037037,0.0,PR,cianorte
106db6ecd96194a8a17ff720035b3fcb,Premium Basket Buyers,2,180,1,78.64,78.64,1.0,46.41487268518519,1.0,BA,inhambupe
106e0497270dd197f3911ddfd9251552,Dormant Low-Engagement Buyers,4,511,1,60.46,60.46,5.0,8.95644675925926,0.0,RJ,rio de janeiro
106f4773e01af29c551f2906583a4bfd,Premium Basket Buyers,2,391,1,58.82,58.82,5.0,17.338796296296298,0.0,MS,campo grande
106f5af6a07fcfbdd30d0b9dc7c31195,Dormant Low-Engagement Buyers,4,228,1,61.09,61.09,5.0,16.83701388888889,0.0,SP,aguas de sao pedro
106fc159590d2e39a532f3f56259df49,Premium Basket Buyers,2,268,1,59.99,59.99,5.0,3.997916666666667,0.0,SP,sao paulo
1072ae2c72ba8bf3dd07ccd5379d7e30,Premium Basket Buyers,2,204,1,35.77,35.77,5.0,8.556956018518518,0.0,SP,paulinia
1072e72714f638038941ab2264f9f9d0,Dormant Low-Engagement Buyers,4,198,1,85.83,85.83,3.0,16.94729166666667,0.0,BA,camacari
1073528f48c54d7e185df57a6ee88448,High-Value Multi-Order Customers,3,496,1,1148.88,1148.88,5.0,48.54908564814815,1.0,SE,estancia
10748979aef0138c15ba47e04fa1b969,Dormant Low-Engagement Buyers,4,270,1,81.2,81.2,5.0,12.094479166666666,0.0,RJ,papucaia
10752aee51d3c85451fd2968070a3bf6,Dormant Low-Engagement Buyers,4,72,1,177.29,177.29,5.0,2.2723958333333334,0.0,SP,sao bernardo do campo
1076784f68ba28d0a95a0397c9b90805,Dormant Low-Engagement Buyers,4,278,1,103.33,103.33,5.0,17.188564814814814,0.0,RJ,rio de janeiro
1076879cc2d46bfe7dd195cb9efa854f,Dormant Low-Engagement Buyers,4,197,1,177.42,177.42,5.0,9.813715277777778,0.0,RJ,rio de janeiro
1077150be9a3addfe85f0b44a1497c89,Dormant Low-Engagement Buyers,4,479,1,102.03,102.03,4.0,8.013599537037036,0.0,SP,franca
1077b81a9864eda12e553f91e27a6f1f,Premium Basket Buyers,2,326,1,327.37,327.37,5.0,23.447719907407407,0.0,RJ,volta redonda
10781139baee5b4ca3d36d419b870204,Service-Risk / Low-Satisfaction Customers,0,293,1,35.34,35.34,4.0,15.049652777777778,1.0,SP,sao paulo
107851be4cbb441fdb45ffadcbc691f7,Dormant Low-Engagement Buyers,4,6,1,82.09,82.09,5.0,4.910451388888889,1.0,SP,itu
1078e94cf34616919e3edd12a8d8dd2a,Dormant Low-Engagement Buyers,4,272,1,198.48,198.48,5.0,9.863784722222222,0.0,SP,osasco
107a6e9af3fd6f928fdf4efee9302277,Service-Risk / Low-Satisfaction Customers,0,388,1,70.53,70.53,5.0,16.787488425925925,0.0,CE,limoeiro do norte
107a95f27c0e75b8205a29fa85e8112e,Dormant Low-Engagement Buyers,4,101,1,47.7,47.7,5.0,4.023240740740741,0.0,SP,taboao da serra
107add80de9ce0b6a544e96ea189c2dd,Dormant Low-Engagement Buyers,4,65,1,131.0,131.0,5.0,5.002430555555556,0.0,SP,sao paulo
107c5f3730a3c5344cbe1d0f7ec1423e,Dormant Low-Engagement Buyers,4,103,1,103.26,103.26,5.0,5.825787037037037,0.0,SP,sao paulo
107d122d467cf7c3225261447ad11f2e,Dormant Low-Engagement Buyers,4,221,1,95.48,95.48,5.0,10.000462962962963,0.0,SP,sao paulo
107d73ad18c0506259f10b6d3cacca6c,Service-Risk / Low-Satisfaction Customers,0,206,1,20.55,20.55,4.0,10.972592592592592,0.0,SP,barueri
107dbaa46d8a4eb01852f802a71acfa2,Dormant Low-Engagement Buyers,4,148,1,168.83,168.83,5.0,13.308090277777778,0.0,MG,uberaba
107df8fcfe13d1a58006f0a11dc7522c,Service-Risk / Low-Satisfaction Customers,0,25,1,26.37,26.37,5.0,3.8591782407407407,0.0,SP,sao paulo
107dff7bfb8b899a3f93872109acbe06,Dormant Low-Engagement Buyers,4,237,1,106.77,106.77,5.0,5.052951388888889,0.0,SP,sao paulo
107e6259485efac66428a56f10801f4f,Dormant Low-Engagement Buyers,4,158,1,68.87,68.87,5.0,4.075104166666667,0.0,SP,piracicaba
107f488b239b8c98acfc78dfc41d8c13,Premium Basket Buyers,2,212,1,215.06,215.06,3.0,18.011423611111113,0.0,RO,alta floresta d'oeste
107f4a8b2a16c8956b93cea0208efb95,High-Value Multi-Order Customers,3,53,1,182.14,182.14,2.0,5.309131944444444,0.0,SP,sao paulo
10802ca4d040d1050857e990f25f32c9,Service-Risk / Low-Satisfaction Customers,0,110,1,38.06,38.06,5.0,17.981412037037035,0.0,RJ,rio de janeiro
10810e1502919643ac84fcc65284fb43,High-Value Multi-Order Customers,3,177,1,221.47,221.47,1.0,30.944606481481483,1.0,MA,sao luis
10811ce4adce690edaf95b2e8eb3845a,High-Value Multi-Order Customers,3,177,1,1736.3,1736.3,4.0,10.274293981481481,0.0,SP,sao paulo
10815c4e3a5862c07434b7b16b8af8a2,High-Value Multi-Order Customers,3,230,1,246.38,246.38,3.0,25.318449074074074,0.0,RJ,rio de janeiro
10837ec2278f48b91274e961ee27e699,High-Value Multi-Order Customers,3,354,1,701.22,701.22,5.0,12.090520833333333,0.0,CE,solonopole
1083cd23c22786812a0743ba4bdecd31,High-Value Multi-Order Customers,3,445,1,374.25,374.25,5.0,16.211423611111112,0.0,MG,belo horizonte
1084032433fca5dbe35ac72bd2e83584,High-Value Multi-Order Customers,3,141,1,521.37,521.37,1.0,15.132789351851851,0.0,MG,vespasiano
10848dcd8f3dcfe4f7de0b6e301f10d7,Dormant Low-Engagement Buyers,4,71,1,167.61,167.61,5.0,12.367199074074074,0.0,SP,sao paulo
10857eac17ae63c78ec6eec1b63e5a22,High-Value Multi-Order Customers,3,201,1,185.94,185.94,5.0,13.173275462962962,0.0,RS,porto alegre
1085f6b722fc9b27136d022ba46e1d72,Premium Basket Buyers,2,147,1,53.79,53.79,5.0,11.168912037037037,0.0,SP,sao paulo
10867a902e32dd54061b2cda9c55b0b6,Recent Satisfied Buyers,1,185,2,253.72000000000003,126.86000000000001,1.0,30.32326388888889,0.5,MG,tres coracoes
1086f69979cdfc95d0f48720b6448a54,Dormant Low-Engagement Buyers,4,118,1,86.21,86.21,3.0,7.2434259259259255,0.0,MG,monte siao
108a66846771910748a726a8073ee888,High-Value Multi-Order Customers,3,49,1,307.42,307.42,3.0,11.452106481481481,0.0,MG,turmalina
108a6b4a2280331533fa05382ad4c3de,High-Value Multi-Order Customers,3,328,1,1061.56,1061.56,4.0,11.879965277777778,0.0,MG,santo antonio do monte
108a7d8996b4298ae1a7f5b0653e613f,High-Value Multi-Order Customers,3,285,1,137.24,137.24,1.0,34.16097222222222,1.0,SE,aracaju
108c10f28afef3e87de5cc5ee055cc8e,Service-Risk / Low-Satisfaction Customers,0,544,1,34.51,34.51,3.0,18.56716435185185,0.0,SC,capinzal
108e63f3c5e4e864bde7ff1916f5e92a,Dormant Low-Engagement Buyers,4,195,1,139.55,139.55,5.0,6.778078703703704,0.0,RJ,rio de janeiro
108efcbb51b11a23a3b93c39584017b4,Premium Basket Buyers,2,232,1,157.13,157.13,5.0,10.236793981481481,0.0,MG,belo horizonte
108f924d058105b1232afffeb8649b89,Premium Basket Buyers,2,114,1,66.15,66.15,4.0,2.8822337962962963,0.0,SP,suzano
10903bb91fbe71e98f0c18940fddac03,Premium Basket Buyers,2,102,1,101.48,101.48,5.0,17.191678240740742,0.0,SP,sertaozinho
1090fe4c57ea2a018b442a61d09b3e95,Premium Basket Buyers,2,97,1,139.8,139.8,5.0,13.909768518518518,0.0,ES,vila velha
10913bf4708bbb2f0db21f5ed224c24f,High-Value Multi-Order Customers,3,472,1,170.78,170.78,1.0,13.496967592592593,1.0,SP,sao bernardo do campo
10919da10fd0f46b4c9e79cf757d8a09,Dormant Low-Engagement Buyers,4,56,1,96.65,96.65,4.0,5.8490625,0.0,PR,londrina
10923ada24ae41184d052c8ba1a301f5,Dormant Low-Engagement Buyers,4,193,1,144.45,144.45,5.0,10.293819444444445,0.0,PB,joao pessoa
10932073de3cfc114c1e40ce68bf67a4,High-Value Multi-Order Customers,3,213,1,398.88,398.88,5.0,10.664444444444445,0.0,PE,belo jardim
10936b5134f21f582fbc02f383d76572,High-Value Multi-Order Customers,3,518,1,166.7,166.7,5.0,19.634351851851854,0.0,GO,jatai
10949d619a29c56e7e370997a2603555,High-Value Multi-Order Customers,3,99,1,458.34,458.34,5.0,14.89761574074074,0.0,PE,caruaru
1094f6f3c038a79b09734d958228d42e,Dormant Low-Engagement Buyers,4,129,1,62.77,62.77,1.0,2.7669560185185187,0.0,SP,embu das artes
1095295449892204c366ea4e0f78c6de,Premium Basket Buyers,2,248,1,218.04,218.04,5.0,9.272083333333333,0.0,MG,conceicao da aparecida
10954d17b6a7747b1075f867ea7788fa,High-Value Multi-Order Customers,3,502,1,349.69,349.69,3.0,17.794872685185187,0.0,SP,hortolandia
10964dddd89c3cfa2d985eec1c519870,Premium Basket Buyers,2,574,1,176.4,176.4,4.0,10.886956018518518,0.0,RS,carazinho
1096832553de16636aad419a4b376258,High-Value Multi-Order Customers,3,347,1,174.81,174.81,4.0,6.117465277777778,0.0,SP,botucatu
10970b05ac4e0bc0b8d1709eb3dd378f,High-Value Multi-Order Customers,3,484,1,165.37,165.37,5.0,12.646458333333333,0.0,PI,parnaiba
1097546f28572d77f622b106a224f1d3,Dormant Low-Engagement Buyers,4,29,1,140.1,140.1,4.0,8.460706018518518,0.0,ES,cariacica
1098a76a6dfe7d525b51ddd8903d3248,Dormant Low-Engagement Buyers,4,219,1,93.48,93.48,5.0,3.9499189814814817,0.0,RS,pelotas
1098d1250d5bdf8bfc6a83f26494067c,High-Value Multi-Order Customers,3,544,1,112.58,112.58,5.0,11.072118055555556,0.0,SP,bertioga
109910199a707cb5e88edf22720c8d97,High-Value Multi-Order Customers,3,120,1,198.94,198.94,5.0,7.456030092592592,0.0,SP,santo andre
109971a30c3389386a20317f9404f0f8,Service-Risk / Low-Satisfaction Customers,0,272,1,22.77,22.77,5.0,3.9099305555555555,0.0,SP,sao bernardo do campo
109a7151c235f2772b649fb4be10032a,Service-Risk / Low-Satisfaction Customers,0,277,1,39.6,39.6,1.0,59.8200462962963,1.0,RJ,rio de janeiro
109ab99aff49bf7f00685f899b13c2e0,High-Value Multi-Order Customers,3,252,1,329.87,329.87,3.0,15.271354166666667,0.0,BA,salvador
109b305f2dcafa414eaaf922455163ab,Dormant Low-Engagement Buyers,4,267,1,92.97,92.97,5.0,5.28568287037037,0.0,SP,cotia
109b34b50e7af89735401382bfa2bf81,Dormant Low-Engagement Buyers,4,118,1,57.29,57.29,5.0,4.105185185185185,0.0,SP,maua
109bcefca23471289951ceed99c55521,Premium Basket Buyers,2,268,1,58.58,58.58,5.0,8.105613425925926,0.0,ES,vitoria
109c0aea81864dae8cf00c471e72779a,Service-Risk / Low-Satisfaction Customers,0,86,1,48.13,48.13,4.0,6.7701620370370375,0.0,MG,alvinopolis
109c0f2526129329137522a791ea8170,Premium Basket Buyers,2,135,1,988.48,988.48,5.0,7.93505787037037,0.0,GO,goiania
109c2ebf3006665109fa85a3050c9e44,Dormant Low-Engagement Buyers,4,291,1,86.15,86.15,4.0,12.191643518518518,0.0,SP,sao jose dos campos
109c7f4218856d932b95015a6cfecf57,Premium Basket Buyers,2,40,1,41.6,41.6,5.0,6.224085648148148,0.0,SP,sao paulo
109d254fcd1889f22aab6e6f070ae66b,Service-Risk / Low-Satisfaction Customers,0,485,1,24.94,24.94,4.0,16.304861111111112,0.0,SP,presidente prudente
109ddcfae0cdcc4b8ec01120ddbd02fe,Dormant Low-Engagement Buyers,4,129,1,143.69,143.69,4.0,13.10349537037037,0.0,RJ,resende
109e7a34b12496c349db4ab65883d0b9,High-Value Multi-Order Customers,3,269,1,311.1,311.1,5.0,7.238518518518519,0.0,RJ,rio de janeiro
109ee69499d4bd216b76e739256d1275,Premium Basket Buyers,2,67,1,103.83,103.83,5.0,3.729236111111111,0.0,SP,sao paulo
109f3d7b91c8b80d6eae8b173247006d,Service-Risk / Low-Satisfaction Customers,0,478,1,49.79,49.79,5.0,7.9740625,0.0,SP,santos
109fec7491de21b910f45c6369b0e0d8,Dormant Low-Engagement Buyers,4,39,1,118.04,118.04,4.0,3.048611111111111,0.0,SP,piracicaba
10a019fa89b5f15af81109bbbd7b02f3,Dormant Low-Engagement Buyers,4,233,1,106.87,106.87,5.0,31.173113425925926,0.0,RS,vanini
10a06eb92c48f258502558668073e0ac,Dormant Low-Engagement Buyers,4,102,1,61.79,61.79,5.0,12.145486111111111,0.0,SP,sao jose do rio pardo
10a1917a9db133c752a9457150af259b,Dormant Low-Engagement Buyers,4,445,1,150.39,150.39,5.0,8.184039351851851,0.0,RJ,rio de janeiro
10a1ad3ff5f9d18ae0ee0f0a2d6d74b1,Dormant Low-Engagement Buyers,4,429,1,158.38,158.38,5.0,9.136365740740741,0.0,RJ,rio de janeiro
10a1ef252dfed31a344567df1786d7e9,Premium Basket Buyers,2,334,1,68.62,68.62,3.0,12.779270833333333,0.0,PE,paulista
10a3723e136ee51c5364151c7775a7ab,Dormant Low-Engagement Buyers,4,28,1,218.3,218.3,5.0,15.375844907407407,0.0,SC,chapeco
10a3e1843697539d328a425dfa7dfde3,Dormant Low-Engagement Buyers,4,188,1,98.01,98.01,5.0,10.21943287037037,0.0,SP,atibaia
10a4b9f45f67e6bc9ca4032b9203272c,Recent Satisfied Buyers,1,188,2,135.07,67.535,5.0,27.46943287037037,0.5,SP,mogi-guacu
10a6245479251cd8384adf57573005de,Dormant Low-Engagement Buyers,4,107,1,89.61,89.61,4.0,6.700520833333333,0.0,SP,sao paulo
10a63069b781d306f66536afdc0bbc98,High-Value Multi-Order Customers,3,159,1,213.81,213.81,5.0,10.693946759259259,0.0,DF,brasilia
10a6ac1b699a19da00874553e42e0d12,High-Value Multi-Order Customers,3,451,1,147.37,147.37,5.0,11.63349537037037,0.0,CE,catarina
10a814c43b431694b54439ca6f964812,Service-Risk / Low-Satisfaction Customers,0,266,1,88.72,88.72,5.0,30.154074074074074,1.0,MG,belo horizonte
10a89d1515e29145e5a6b0a452e68e66,Dormant Low-Engagement Buyers,4,171,1,98.71,98.71,5.0,5.779594907407407,0.0,SP,sao paulo
10a99cf69bda51b0311212059b8acb51,Service-Risk / Low-Satisfaction Customers,0,171,1,33.13,33.13,5.0,9.24556712962963,0.0,RJ,rio de janeiro
10aa79627a28350b5c121a124096cb18,Service-Risk / Low-Satisfaction Customers,0,421,1,46.01,46.01,5.0,6.016203703703703,0.0,SP,sao paulo
10ab0aee5c019068592cd02470eb9074,Service-Risk / Low-Satisfaction Customers,0,356,1,68.2,68.2,5.0,20.23244212962963,0.0,SC,florianopolis
10ac97e970f479a6fc6be89aaa6cec93,Premium Basket Buyers,2,377,1,556.75,556.75,4.0,31.378611111111113,0.0,MT,cuiaba
10ac9dd3c9585d66b06b38ce700a1b20,Dormant Low-Engagement Buyers,4,261,1,76.65,76.65,1.0,16.856400462962963,0.0,MG,pompeu
10ad957df9b2a91db111cd19e2aa7a5d,Premium Basket Buyers,2,277,1,75.08,75.08,5.0,16.109074074074073,0.0,SP,sao paulo
10ade705ca843fba444f2ef385bfa214,Premium Basket Buyers,2,72,1,310.11,310.11,4.0,6.227743055555556,0.0,SC,pomerode
10aedefb974a292765b5daeeb4177526,Dormant Low-Engagement Buyers,4,212,1,68.89,68.89,5.0,8.78644675925926,0.0,SP,jau
10af83dd4f3867bbd37d9614fbfb0394,High-Value Multi-Order Customers,3,168,1,137.5,137.5,5.0,29.451793981481483,1.0,MG,sao lourenco
10afb8c989b931b11e486b35bc422419,Dormant Low-Engagement Buyers,4,294,1,134.48,134.48,4.0,13.093993055555556,0.0,SP,quintana
10b046101bf794f7d9ffb7638147438a,Premium Basket Buyers,2,240,1,38.17,38.17,5.0,3.1520717592592593,0.0,SP,indaiatuba
10b08bdb1f35952c0ca17c39a471882b,Dormant Low-Engagement Buyers,4,495,1,81.14,81.14,5.0,12.127638888888889,0.0,RJ,nova friburgo
10b442e762ba8a5ad22de5ba2207e5f1,Recent Satisfied Buyers,1,76,2,129.24,64.62,5.0,5.381464120370371,0.0,SP,sao paulo
10b500d102d70c16073e9d026a6251f2,Premium Basket Buyers,2,146,1,124.7,124.7,5.0,10.332314814814815,0.0,PR,ortigueira
10b58cbd6607267fd41812614367439e,Recent Satisfied Buyers,1,234,2,323.96,161.98,5.0,9.334074074074074,0.0,MG,caratinga
10b5d8ebc7239e0278bd3cbef0f6534c,Service-Risk / Low-Satisfaction Customers,0,225,1,55.09,55.09,5.0,40.8050462962963,1.0,MG,conceicao da ibitipoca
10b6d571eedd3e1bbf10521ee704dcd4,Dormant Low-Engagement Buyers,4,197,1,72.42,72.42,5.0,9.937037037037037,0.0,SP,taubate
10b73c443113a98b487f083cd049c5f8,Dormant Low-Engagement Buyers,4,192,1,70.14,70.14,5.0,9.87730324074074,0.0,PR,campina grande do sul
10b7a445344f48224549eba018862570,Dormant Low-Engagement Buyers,4,107,1,188.27,188.27,5.0,28.19474537037037,0.0,RN,ielmo marinho
10b7d6b1cf97cc6cba1bb7b7e2931cf7,Dormant Low-Engagement Buyers,4,283,1,73.15,73.15,4.0,10.530011574074074,0.0,MG,juiz de fora
10b7eaf694e83f546780ae4023d4bc17,High-Value Multi-Order Customers,3,277,1,101.34,101.34,1.0,37.187974537037036,1.0,GO,catalao
10b7ec8d59e18192862f78be58cd3458,Dormant Low-Engagement Buyers,4,99,1,46.19,46.19,4.0,1.8475462962962963,0.0,SP,osasco
10b8a0a33f30c3be7456b5168ff4c8f4,Dormant Low-Engagement Buyers,4,423,1,57.68,57.68,5.0,2.7593402777777776,0.0,SP,sao paulo
10b960a4f2cfecc03e6c89b4b02ebab6,Dormant Low-Engagement Buyers,4,325,1,76.08,76.08,5.0,7.996539351851852,0.0,SP,tremembe
10b9f2531b9808ef879b829d86792a9f,Dormant Low-Engagement Buyers,4,73,1,221.14,221.14,5.0,3.842673611111111,0.0,SP,guarulhos
10bc5c66d2891117dcef47e124a828d7,Premium Basket Buyers,2,206,1,98.37,98.37,5.0,14.26258101851852,0.0,SP,sao paulo
10be7de7f132105263728f75a7f87327,High-Value Multi-Order Customers,3,274,1,134.48,134.48,3.0,27.409791666666667,1.0,SC,jaragua do sul
10beb52db63400a6e84a6b3c6588b4c9,Premium Basket Buyers,2,362,1,85.23,85.23,5.0,5.060717592592592,0.0,SP,sao paulo
10bf2a0572bbb3684eae0400791f41c8,Premium Basket Buyers,2,133,1,159.68,159.68,4.0,2.4727083333333333,0.0,PE,jaboatao dos guararapes
10bf5fb90ec309ac69a98f5245418fe3,High-Value Multi-Order Customers,3,108,1,233.01,233.01,4.0,7.166273148148148,0.0,DF,brasilia
10bf8afdd66da75c386fbacf04c85710,Recent Satisfied Buyers,1,159,2,449.0,224.5,4.0,6.474890046296296,0.0,SP,guarulhos
10c009dd098e5e448e7ba617e26adec9,Premium Basket Buyers,2,184,1,144.54,144.54,5.0,28.655590277777776,0.0,RS,bento goncalves
10c04a9366e94baf4f2fcc2e3e1a62fc,Service-Risk / Low-Satisfaction Customers,0,43,1,56.37,56.37,5.0,7.106747685185185,0.0,DF,brasilia
10c0a80d4b0513e1209b9e8aa18821fb,High-Value Multi-Order Customers,3,446,1,204.07,204.07,4.0,16.776296296296298,0.0,RJ,sao joao de meriti
10c14b8d65ccf290efb3018a713ce117,Premium Basket Buyers,2,322,1,378.93,378.93,5.0,18.27925925925926,0.0,RJ,angra dos reis
10c3646245aa186ff64a30496d52b506,Dormant Low-Engagement Buyers,4,28,1,88.49,88.49,5.0,5.968020833333333,0.0,MG,formiga
10c3a1c4d4262a949a536157ac3c4f6d,High-Value Multi-Order Customers,3,19,1,305.56,305.56,5.0,11.473912037037037,0.0,PR,cascavel
10c3e0040d7de9e05d36306a108dd87b,High-Value Multi-Order Customers,3,253,1,222.86,222.86,5.0,9.307222222222222,0.0,SP,barueri
10c4eb850774c7549ac6cb061ae4a68b,Dormant Low-Engagement Buyers,4,330,1,75.17,75.17,5.0,14.225601851851852,0.0,RS,pelotas
10c573ba276f9857dc6820e0dde57fb8,Dormant Low-Engagement Buyers,4,362,1,91.16,91.16,5.0,7.797407407407407,0.0,SP,araraquara
10c610ac48f0692d8a8208f4ea2bb0a2,Premium Basket Buyers,2,67,1,196.01,196.01,3.0,3.761087962962963,0.0,SP,jundiai
10c6a50576bf8df3834375c698b672a4,Service-Risk / Low-Satisfaction Customers,0,273,1,30.27,30.27,5.0,2.7580092592592593,0.0,SP,sao paulo
10c6bf65561674a31e4e1bd79cb8c1e0,Premium Basket Buyers,2,478,1,237.77,237.77,5.0,8.204918981481482,0.0,RS,estrela
10c6c8cb0586f9809642b6c8435f1cdc,Dormant Low-Engagement Buyers,4,337,1,147.34,147.34,5.0,7.26787037037037,0.0,SP,sao paulo
10c6d7016b3248e3d1be1aa917f8909e,High-Value Multi-Order Customers,3,359,1,1125.55,1125.55,5.0,10.43462962962963,0.0,MG,mariana
10c6de3e44e7d6501c9b319daae16822,Service-Risk / Low-Satisfaction Customers,0,304,1,26.09,26.09,5.0,17.699780092592594,0.0,RS,porto alegre
10c6fd00adf8b4af505532b878f29a23,High-Value Multi-Order Customers,3,317,1,111.02,111.02,3.0,27.85765046296296,1.0,ES,vargem grande do soturno
10c792a88e593bba5b8d390c5a8ad942,Dormant Low-Engagement Buyers,4,283,1,91.01,91.01,5.0,2.402083333333333,0.0,RJ,rio de janeiro
10c9d49e1995f6d2d2ade8e4793086f9,Dormant Low-Engagement Buyers,4,72,1,76.07,76.07,5.0,9.901840277777778,0.0,MG,paracatu
10cbd23925cae38cebb4118a425b1fd9,Service-Risk / Low-Satisfaction Customers,0,290,1,35.0,35.0,3.0,9.279606481481482,0.0,RJ,barra mansa
10cd1082f9f9c210733111429f3d0a85,Service-Risk / Low-Satisfaction Customers,0,534,1,34.86,34.86,4.0,3.6099537037037037,0.0,SP,sao paulo
10cd81466a4f2cbe0f59514b1a8d9221,High-Value Multi-Order Customers,3,177,1,418.24,418.24,5.0,43.745127314814816,1.0,PE,venturosa
10ce560f4212d34774aa2edc027b48ca,Dormant Low-Engagement Buyers,4,197,1,101.86,101.86,3.0,6.164050925925926,0.0,SP,sao paulo
10d08b0815e9440e864261196046b3e6,High-Value Multi-Order Customers,3,383,1,217.02,217.02,3.0,7.071134259259259,0.0,SP,ribeirao pires
10d09323875ca83ac3bd8e93abfbcb1e,High-Value Multi-Order Customers,3,275,1,283.67,283.67,4.0,23.948402777777776,0.0,SC,balneario picarras
